init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,0.6,8.0,L50,6.22,0.36
1.0,0.5,0.6,8.0,L100,6.06,0.52
1.0,0.5,0.6,8.5,L0,5.5,0.42
1.0,0.5,0.6,8.5,L50,6.04,0.56
1.0,0.5,0.6,8.5,L100,2.88,0.24
1.0,0.5,0.6,9.0,L0,7.06,0.62
1.0,0.5,0.6,9.0,L50,6.96,0.48
1.0,0.5,0.6,9.0,L100,6.52,0.54
1.0,0.5,0.6,9.5,L0,7.56,0.62
1.0,0.5,0.6,9.5,L50,4.66,0.2
1.0,0.5,0.6,9.5,L100,4.52,0.28
1.0,0.5,0.6,10.0,L0,8.94,0.62
1.0,0.5,0.6,10.0,L50,3.8,0.22
1.0,0.5,0.6,10.0,L100,8.32,0.7
1.0,0.5,0.7000000000000001,2.0,L0,3.3,0.16
1.0,0.5,0.7000000000000001,2.0,L50,1.52,0.54
1.0,0.5,0.7000000000000001,2.0,L100,1.26,0.18
1.0,0.5,0.7000000000000001,2.5,L0,2.62,0.04
1.0,0.5,0.7000000000000001,2.5,L50,1.74,0.12
1.0,0.5,0.7000000000000001,2.5,L100,2.48,0.32
1.0,0.5,0.7000000000000001,3.0,L0,2.46,0.02
1.0,0.5,0.7000000000000001,3.0,L50,3.06,0.12
1.0,0.5,0.7000000000000001,3.0,L100,1.64,0.12
1.0,0.5,0.7000000000000001,3.5,L0,3.32,0.12
1.0,0.5,0.7000000000000001,3.5,L50,2.12,0.1
1.0,0.5,0.7000000000000001,3.5,L100,2.56,0.24
1.0,0.5,0.7000000000000001,4.0,L0,3.22,0.08
1.0,0.5,0.7000000000000001,4.0,L50,2.38,0.28
1.0,0.5,0.7000000000000001,4.0,L100,2.18,0.44
1.0,0.5,0.7000000000000001,4.5,L0,4.18,0.14
1.0,0.5,0.7000000000000001,4.5,L50,3.42,0.04
1.0,0.5,0.7000000000000001,4.5,L100,2.22,0.38
1.0,0.5,0.7000000000000001,5.0,L0,3.9,0.18
1.0,0.5,0.7000000000000001,5.0,L50,3.48,0.12
1.0,0.5,0.7000000000000001,5.0,L100,3.46,0.18
1.0,0.5,0.7000000000000001,5.5,L0,6.08,0.36
1.0,0.5,0.7000000000000001,5.5,L50,2.88,0.06
1.0,0.5,0.7000000000000001,5.5,L100,2.84,0.38
1.0,0.5,0.7000000000000001,6.0,L0,4.74,0.26
1.0,0.5,0.7000000000000001,6.0,L50,7.62,0.5
1.0,0.5,0.7000000000000001,6.0,L100,3.42,0.3
1.0,0.5,0.7000000000000001,6.5,L0,4.64,0.22
1.0,0.5,0.7000000000000001,6.5,L50,3.8,0.2
1.0,0.5,0.7000000000000001,6.5,L100,2.42,0.14
1.0,0.5,0.7000000000000001,7.0,L0,6.68,0.44
1.0,0.5,0.7000000000000001,7.0,L50,6.02,0.44
1.0,0.5,0.7000000000000001,7.0,L100,4.4,0.46
1.0,0.5,0.7000000000000001,7.5,L0,5.36,0.28
1.0,0.5,0.7000000000000001,7.5,L50,5.22,0.46
1.0,0.5,0.7000000000000001,7.5,L100,4.84,0.3
1.0,0.5,0.7000000000000001,8.0,L0,5.36,0.46
1.0,0.5,0.7000000000000001,8.0,L50,4.48,0.18
1.0,0.5,0.7000000000000001,8.0,L100,3.82,0.4
1.0,0.5,0.7000000000000001,8.5,L0,4.12,0.12
1.0,0.5,0.7000000000000001,8.5,L50,5.66,0.42
1.0,0.5,0.7000000000000001,8.5,L100,6.42,0.44
1.0,0.5,0.7000000000000001,9.0,L0,8.16,0.72
1.0,0.5,0.7000000000000001,9.0,L50,9.72,0.84
1.0,0.5,0.7000000000000001,9.0,L100,8.76,0.76
1.0,0.5,0.7000000000000001,9.5,L0,5.02,0.3
1.0,0.5,0.7000000000000001,9.5,L50,7.92,0.58
1.0,0.5,0.7000000000000001,9.5,L100,7.16,0.46
1.0,0.5,0.7000000000000001,10.0,L0,8.36,0.72
1.0,0.5,0.7000000000000001,10.0,L50,5.26,0.44
1.0,0.5,0.7000000000000001,10.0,L100,5.06,0.42
1.0,0.5,0.8,2.0,L0,3.1,0.6
1.0,0.5,0.8,2.0,L50,1.7,0.3
1.0,0.5,0.8,2.0,L100,1.16,0.18
1.0,0.5,0.8,2.5,L0,2.96,0.14
1.0,0.5,0.8,2.5,L50,1.84,0.86
1.0,0.5,0.8,2.5,L100,1.24,0.14
1.0,0.5,0.8,3.0,L0,4.32,0.18
1.0,0.5,0.8,3.0,L50,1.72,0.44
1.0,0.5,0.8,3.0,L100,1.9,0.24
