Time,Eye,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,coord11,Confidence,Attention,Attention Details
105.9079,Right,-5.708764,2.284918,0.7483345,3.384804,-0.1267752,-3.677911,1.045636,0.2077127,-0.1397231,0.9923977,0.9980469,1,Text,acticle_2
105.9221,Left,-5.700202,2.285114,0.7480528,3.181622,-0.1476579,-3.85428,1.044012,0.1927773,-0.1373624,0.9928283,0.9980469,1,Text,acticle_2
105.9221,Right,-5.700202,2.285114,0.7480528,3.383023,-0.1323604,-3.679354,1.035018,0.201503,-0.1373052,0.9927991,0.9980469,1,Text,acticle_2
105.9492,Left,-5.683861,2.28493,0.7475727,3.181622,-0.1476579,-3.85428,1.0514,0.2098072,-0.1313488,0.9866222,0.9980469,1,Text,acticle_2
105.9492,Right,-5.683861,2.28493,0.7475727,3.383023,-0.1323604,-3.679354,1.042367,0.2181379,-0.1312565,0.9865797,0.9980469,1,Text,acticle_2
105.9635,Left,-5.676167,2.284953,0.7475045,3.20091,-0.09150606,-3.840028,1.045326,0.1970343,-0.1177561,0.9938176,0.9980469,1,Text,acticle_2
105.9635,Right,-5.676167,2.284953,0.7475045,3.401138,-0.07434832,-3.66425,1.036049,0.2056953,-0.11769,0.9937994,0.9980469,1,Text,acticle_2
105.9903,Left,-5.66094,2.285351,0.7466121,3.207424,-0.09873197,-3.834409,1.036318,0.1942576,-0.1176195,0.9870186,0.9980469,1,Text,acticle_2
105.9903,Right,-5.66094,2.285351,0.7466121,3.407127,-0.08034171,-3.658557,1.026766,0.2034073,-0.1175683,0.9869854,0.9980469,1,Text,acticle_2
106.0051,Left,-5.653464,2.285485,0.745805,3.207424,-0.09873197,-3.834409,1.049675,0.2026119,-0.1183516,0.9933562,0.9980469,1,Text,acticle_2
106.0051,Right,-5.653464,2.285485,0.745805,3.407127,-0.08034171,-3.658557,1.040028,0.2110462,-0.1182994,0.9933432,0.9980469,1,Text,acticle_2
106.0322,Left,-5.639153,2.285657,0.7439073,3.226409,-0.1055317,-3.818265,1.040064,0.1940055,-0.1181151,0.9875671,0.9980469,1,Text,acticle_2
106.0322,Right,-5.639153,2.285657,0.7439073,3.425186,-0.08619189,-3.641521,1.030438,0.2029547,-0.118099,0.9875507,0.9980469,1,Text,acticle_2
106.047,Left,-5.632276,2.285921,0.7427249,3.226409,-0.1055317,-3.818265,1.052853,0.2003682,-0.1177094,0.9939532,0.9980469,1,Text,acticle_2
106.047,Right,-5.632276,2.285921,0.7427249,3.425186,-0.08619189,-3.641521,1.043121,0.2086298,-0.1177078,0.9939482,0.9980469,1,Text,acticle_2
106.0612,Left,-5.625423,2.286285,0.7413447,3.255046,-0.1004818,-3.79402,1.042205,0.1844221,-0.1170424,0.9937928,0.9980469,1,Text,acticle_2
106.0612,Right,-5.625423,2.286285,0.7413447,3.452595,-0.08068448,-3.615671,1.032775,0.1932483,-0.1170625,0.9937882,0.9980469,1,Text,acticle_2
106.088,Left,-5.611902,2.286827,0.7381475,3.306707,-0.04401571,-3.750168,1.029303,0.1654446,-0.104753,0.9874762,0.9980469,1,Text,acticle_2
106.088,Right,-5.611902,2.286827,0.7381475,3.502054,-0.02406103,-3.568619,1.020661,0.1749458,-0.104773,0.9874696,0.9980469,1,Text,acticle_2
106.1028,Left,-5.60525,2.287226,0.736318,3.306707,-0.04401571,-3.750168,1.042113,0.1707159,-0.1053135,0.9936354,0.9980469,1,Text,acticle_2
106.1028,Right,-5.60525,2.287226,0.736318,3.502054,-0.02406103,-3.568619,1.033369,0.179527,-0.1053297,0.9936336,0.9980469,1,Text,acticle_2
106.1299,Left,-5.592112,2.287564,0.7323583,3.310812,-0.05132098,-3.74645,1.033372,0.166387,-0.1061242,0.9871864,0.9980469,1,Text,acticle_2
106.1299,Right,-5.592112,2.287564,0.7323583,3.506001,-0.03182032,-3.56468,1.024693,0.1756681,-0.106116,0.9871821,0.9980469,1,Text,acticle_2
106.1445,Left,-5.585483,2.287572,0.730129,3.310812,-0.05132098,-3.74645,1.046481,0.1714693,-0.1070752,0.9933475,0.9980469,1,Text,acticle_2
106.1445,Right,-5.585483,2.287572,0.730129,3.506001,-0.03182032,-3.56468,1.037695,0.1800442,-0.1070566,0.9933455,0.9980469,1,Text,acticle_2
106.1716,Left,-5.572069,2.28763,0.7251935,3.266951,-0.2421741,-3.777352,1.045546,0.1841767,-0.1477522,0.9858782,0.9980469,1,Text,acticle_2
106.1716,Right,-5.572069,2.28763,0.7251935,3.464151,-0.2243657,-3.598517,1.035982,0.1928226,-0.1477135,0.9858713,0.9980469,1,Text,acticle_2
106.1863,Left,-5.565436,2.287617,0.7224085,3.266951,-0.2421741,-3.777352,1.060111,0.1897991,-0.1507251,0.9926769,0.9980469,1,Text,acticle_2
106.1863,Right,-5.565436,2.287617,0.7224085,3.464151,-0.2243657,-3.598517,1.05042,0.1976611,-0.1506857,0.9926708,0.9980469,1,Text,acticle_2
106.2137,Left,-5.552637,2.287186,0.7162632,3.270744,-0.2363778,-3.774435,1.051178,0.1862362,-0.15081,0.9854866,0.9980469,1,Text,acticle_2
106.2137,Right,-5.552637,2.287186,0.7162632,3.467747,-0.2179125,-3.595448,1.041571,0.1945801,-0.1507907,0.9854695,0.9980469,1,Text,acticle_2
106.2283,Left,-5.545846,2.286779,0.7130425,3.279418,-0.229675,-3.767317,1.049189,0.1816145,-0.1509067,0.9924601,0.9980469,1,Text,acticle_2
106.2283,Right,-5.545846,2.286779,0.7130425,3.476012,-0.2106379,-3.587893,1.039646,0.1900651,-0.1509098,0.9924505,0.9980469,1,Text,acticle_2
106.2416,Left,-5.538971,2.286372,0.7096231,3.279418,-0.229675,-3.767317,1.05697,0.186012,-0.1509451,0.9922772,0.9980469,1,Text,acticle_2
106.2416,Right,-5.538971,2.286372,0.7096231,3.476012,-0.2106379,-3.587893,1.047365,0.1940444,-0.1509537,0.9922652,0.9980469,1,Text,acticle_2
106.2687,Left,-5.525185,2.285469,0.7023041,3.321022,-0.2719251,-3.727852,1.046952,0.1744713,-0.1601829,0.9841305,0.9980469,1,Text,acticle_2
106.2687,Right,-5.525185,2.285469,0.7023041,3.515929,-0.2531933,-3.546002,1.037908,0.1830301,-0.1601975,0.9841014,0.9980469,1,Text,acticle_2
106.284,Left,-5.518315,2.285057,0.6983514,3.321022,-0.2719251,-3.727852,1.063336,0.1803724,-0.1612633,0.9919527,0.9980469,1,Text,acticle_2
106.284,Right,-5.518315,2.285057,0.6983514,3.515929,-0.2531933,-3.546002,1.054175,0.1880508,-0.1612794,0.9919394,0.9980469,1,Text,acticle_2
106.3096,Left,-5.5043,2.283895,0.6898501,3.296358,-0.2842189,-3.748766,1.055435,0.187587,-0.1605043,0.9834982,0.9980469,1,Text,acticle_2
106.3096,Right,-5.5043,2.283895,0.6898501,3.492164,-0.2660574,-3.568474,1.045785,0.1957054,-0.1605109,0.9834679,0.9980469,1,Text,acticle_2
106.3241,Left,-5.497196,2.283212,0.6852722,3.298603,-0.2665948,-3.748086,1.052914,0.1863883,-0.1568945,0.9915529,0.9980469,1,Text,acticle_2
106.3241,Right,-5.497196,2.283212,0.6852722,3.494182,-0.2485134,-3.567763,1.043106,0.1946478,-0.1568958,0.9915361,0.9980469,1,Text,acticle_2
106.3516,Left,-5.48313,2.28151,0.6756903,3.298603,-0.2665948,-3.748086,1.061653,0.1935775,-0.1517961,0.9828258,0.9980469,1,Text,acticle_2
106.3516,Right,-5.48313,2.28151,0.6756903,3.494182,-0.2485134,-3.567763,1.051778,0.2013682,-0.1517863,0.9827904,0.9980469,1,Text,acticle_2
106.3664,Left,-5.476197,2.280505,0.6706324,3.232807,-0.2778429,-3.804177,41.60173,9.532686,-6.195944,39.97752,0.9980469,1,BG,BG
106.3664,Right,-5.476197,2.280505,0.6706324,3.430713,-0.2602069,-3.628016,41.15075,7.35453,-6.201312,39.98304,0.9980469,1,BG,BG
106.3806,Left,-5.468956,2.279405,0.6652763,3.232807,-0.2778429,-3.804177,41.62511,9.653778,-6.114349,39.97617,0.9980469,1,BG,BG
106.3806,Right,-5.468956,2.279405,0.6652763,3.430713,-0.2602069,-3.628016,41.1682,7.473372,-6.122728,39.98189,0.9980469,1,BG,BG
106.4076,Left,-5.454203,2.277141,0.6539657,3.252159,-0.252769,-3.789403,1.06036,0.2146544,-0.1395193,0.9809505,0.9980469,1,Text,acticle_2
106.4076,Right,-5.454203,2.277141,0.6539657,3.449128,-0.2345291,-3.612272,41.09767,7.503416,-5.783545,39.95538,0.9980469,1,BG,BG
106.4226,Left,-5.446806,2.276031,0.6480321,3.285213,-0.2227813,-3.762678,1.055535,0.2073432,-0.1347102,0.9901786,0.9980469,1,Text,acticle_2
106.4226,Right,-5.446806,2.276031,0.6480321,3.480662,-0.2034952,-3.583796,41.02271,7.268036,-5.505761,39.97301,0.9980469,1,BG,BG
106.4501,Left,-5.432087,2.273899,0.6356927,3.285213,-0.2227813,-3.762678,1.065719,0.2151315,-0.1282373,0.9801587,0.9980469,1,Text,acticle_2
106.4501,Right,-5.432087,2.273899,0.6356927,3.480662,-0.2034952,-3.583796,41.05042,7.558247,-5.359808,39.94775,0.9980469,1,BG,BG
106.4646,Left,-5.424577,2.272688,0.6292247,3.307115,-0.2123554,-3.744049,1.062434,0.2122555,-0.1263585,0.9898043,0.9980469,1,Text,acticle_2
106.4646,Right,-5.424577,2.272688,0.6292247,3.501409,-0.1919841,-3.564166,41.0272,7.474649,-5.191746,39.97413,0.9980469,1,BG,BG
106.4918,Left,-5.409537,2.270514,0.6157635,3.337807,-0.2311543,-3.71559,1.048432,0.2099614,-0.1256649,0.9788208,0.9980469,1,Text,acticle_2
106.4918,Right,-5.409537,2.270514,0.6157635,3.530596,-0.2098742,-3.53424,40.99435,7.541975,-5.187076,39.93131,0.9980469,1,BG,BG
106.5063,Left,-5.402114,2.269316,0.6088647,3.337807,-0.2311543,-3.71559,41.53284,9.962261,-5.107211,39.94365,0.9980469,1,BG,BG
106.5063,Right,-5.402114,2.269316,0.6088647,3.530596,-0.2098742,-3.53424,41.06483,7.78471,-5.113638,39.95611,0.9980469,1,BG,BG
106.5204,Left,-5.394779,2.268167,0.601806,3.379758,-0.2647468,-3.675208,1.056161,0.2118286,-0.1313353,0.9891598,0.9980469,1,Text,acticle_2
106.5204,Right,-5.394779,2.268167,0.601806,3.570531,-0.243252,-3.491725,41.04293,7.577843,-5.342414,39.95739,0.9980469,1,BG,BG
106.5476,Left,-5.379927,2.266146,0.5874725,3.379758,-0.2647468,-3.675208,41.557,10.26462,-5.184659,39.87471,0.9980469,1,BG,BG
106.5476,Right,-5.379927,2.266146,0.5874725,3.570531,-0.243252,-3.491725,41.08666,8.085287,-5.18949,39.90169,0.9980469,1,BG,BG
106.5621,Left,-5.372189,2.266276,0.5798945,3.42831,-0.291481,-3.62791,41.56451,10.03489,-5.343375,39.93401,0.9980469,1,BG,BG
106.5621,Right,-5.372189,2.266276,0.5798945,3.616658,-0.2700273,-3.441929,41.09524,7.855236,-5.342915,39.95011,0.9980469,1,BG,BG
106.5893,Left,-5.356696,2.268661,0.5643146,3.430724,-0.3158557,-3.623586,41.63156,10.64621,-5.678698,39.80182,0.9980469,1,BG,BG
106.5893,Right,-5.356696,2.268661,0.5643146,3.61842,-0.2949204,-3.438032,41.14671,8.466871,-5.680946,39.83507,0.9980469,1,BG,BG
106.6038,Left,-5.348742,2.269636,0.5564938,3.430724,-0.3158557,-3.623586,41.83867,11.01404,-5.730703,39.8995,0.9980469,1,BG,BG
106.6038,Right,-5.348742,2.269636,0.5564938,3.61842,-0.2949204,-3.438032,41.31691,8.816523,-5.73471,39.91601,0.9980469,1,BG,BG
106.6309,Left,-5.333456,2.272805,0.5411674,3.478867,-0.2961088,-3.57908,41.75076,11.02854,-5.477094,39.84361,0.9980469,1,BG,BG
106.6309,Right,-5.333456,2.272805,0.5411674,3.663886,-0.2748803,-3.391221,41.24327,8.84054,-5.492335,39.87343,0.9980469,1,BG,BG
106.6452,Left,-5.32596,2.27458,0.5335873,3.478867,-0.2961088,-3.57908,41.91447,11.34265,-5.376743,39.92963,0.9980469,1,BG,BG
106.6452,Right,-5.32596,2.27458,0.5335873,3.663886,-0.2748803,-3.391221,41.37406,9.139277,-5.392765,39.94406,0.9980469,1,BG,BG
106.6724,Left,-5.310584,2.278056,0.5184315,3.531377,-0.2943332,-3.527428,41.79832,11.20273,-5.264762,39.86714,0.9980469,1,BG,BG
106.6724,Right,-5.310584,2.278056,0.5184315,3.713472,-0.2721544,-3.337073,41.27681,9.010744,-5.281099,39.89252,0.9980469,1,BG,BG
106.687,Left,-5.302873,2.279739,0.5109264,3.580723,-0.3523946,-3.471923,41.83192,10.90537,-5.841318,39.92049,0.9980469,1,BG,BG
106.687,Right,-5.302873,2.279739,0.5109264,3.760054,-0.3298742,-3.279204,41.31376,8.713381,-5.848579,39.93365,0.9980469,1,BG,BG
106.701,Left,-5.295396,2.281164,0.5037542,3.580723,-0.3523946,-3.471923,41.91515,11.17286,-5.918899,39.9116,0.9980469,1,BG,BG
106.701,Right,-5.295396,2.281164,0.5037542,3.760054,-0.3298742,-3.279204,41.38234,8.97357,-5.924521,39.92521,0.9980469,1,BG,BG
106.7278,Left,-5.280826,2.283236,0.4900146,3.617458,-0.3588496,-3.432961,41.87601,11.25908,-6.148539,39.81704,0.9980469,1,BG,BG
106.7278,Right,-5.280826,2.283236,0.4900146,3.794556,-0.3358861,-3.238601,41.35302,9.06612,-6.149043,39.84567,0.9980469,1,BG,BG
106.7432,Left,-5.273651,2.283684,0.4834586,3.617458,-0.3588496,-3.432961,42.06828,11.59027,-6.198255,39.90646,0.9980469,1,BG,BG
106.7432,Right,-5.273651,2.283684,0.4834586,3.794556,-0.3358861,-3.238601,41.51305,9.380489,-6.192722,39.92229,0.9980469,1,BG,BG
106.7697,Left,-5.259375,2.284628,0.4709565,3.656875,-0.4099221,-3.38515,42.08474,11.69136,-6.673786,39.82317,0.9980469,1,BG,BG
106.7697,Right,-5.259375,2.284628,0.4709565,3.831572,-0.3877431,-3.188841,41.53931,9.48485,-6.66797,39.85412,0.9980469,1,BG,BG
106.7847,Left,-5.252163,2.285119,0.4651316,3.656875,-0.4099221,-3.38515,42.27145,12.03427,-6.67731,39.90813,0.9980469,1,BG,BG
106.7847,Right,-5.252163,2.285119,0.4651316,3.831572,-0.3877431,-3.188841,41.69124,9.810339,-6.670538,39.92371,0.9980469,1,BG,BG
106.8123,Left,-5.23779,2.285527,0.4543361,3.724241,-0.3913412,-3.313138,42.08744,11.77708,-6.452497,39.83335,0.9980469,1,BG,BG
106.8123,Right,-5.23779,2.285527,0.4543361,3.895107,-0.3693828,-3.113152,41.53983,9.568073,-6.464071,39.86419,0.9980469,1,BG,BG
106.8267,Left,-5.230746,2.285663,0.4493347,3.781467,-0.3824934,-3.248723,42.03191,11.37603,-6.304005,39.92964,0.9980469,1,BG,BG
106.8267,Right,-5.230746,2.285663,0.4493347,3.948841,-0.3601917,-3.045803,41.49222,9.171158,-6.317374,39.94576,0.9980469,1,BG,BG
106.8408,Left,-5.22374,2.285855,0.4445768,3.781467,-0.3824934,-3.248723,42.10595,11.71957,-6.141076,39.92476,0.9980469,1,BG,BG
106.8408,Right,-5.22374,2.285855,0.4445768,3.948841,-0.3601917,-3.045803,41.54853,9.507109,-6.156072,39.94214,0.9980469,1,BG,BG
106.8678,Left,-5.209927,2.286136,0.4360743,3.854259,-0.3899515,-3.161112,41.92313,11.49402,-5.948101,39.83314,0.9980469,1,BG,BG
106.8678,Right,-5.209927,2.286136,0.4360743,4.017156,-0.36656,-2.954334,41.39977,9.296108,-5.955611,39.87325,0.9980469,1,BG,BG
106.8814,Left,-5.203121,2.286089,0.4323291,3.854259,-0.3899515,-3.161112,42.0986,11.9537,-5.792017,39.89764,0.9980469,1,BG,BG
106.8814,Right,-5.203121,2.286089,0.4323291,4.017156,-0.36656,-2.954334,41.53127,9.73708,-5.793787,39.92048,0.9980469,1,BG,BG
106.9087,Left,-5.189774,2.285977,0.4256949,4.195321,-0.3792012,-2.693603,1.047001,0.1663433,-0.1473093,0.9829255,0.9980469,1,Text,acticle_2
106.9087,Right,-5.189774,2.285977,0.4256949,4.335353,-0.3532325,-2.465755,1.040285,0.174859,-0.1473262,0.9827384,0.9980469,1,Text,acticle_2
106.9237,Left,-5.183529,2.28603,0.4230108,4.666082,-0.4421008,-1.741329,1.032112,-0.03928661,-0.1803531,0.9941042,0.9980469,1,Text,acticle_2
106.9237,Right,-5.183529,2.28603,0.4230108,4.755556,-0.4124243,-1.488149,1.035964,-0.0302881,-0.1803864,0.9940059,0.9980469,1,Text,acticle_2
106.9513,Left,-5.170545,2.285872,0.4176727,4.666082,-0.4421008,-1.741329,1.038101,-0.01869142,-0.1777737,0.9870601,0.9980469,1,Text,acticle_2
106.9513,Right,-5.170545,2.285872,0.4176727,4.755556,-0.4124243,-1.488149,1.042063,-0.01002467,-0.1778163,0.9868776,0.9980469,1,Text,acticle_2
106.9659,Left,-5.163912,2.285636,0.4151768,4.917048,-0.4445602,-0.7905769,41.46941,-7.026586,-7.932393,40.07242,0.9980469,1,BG,BG
106.9659,Right,-5.163912,2.285636,0.4151768,4.954552,-0.4114715,-0.5320835,41.9281,-9.204592,-7.921926,40.09499,0.9980469,1,BG,BG
106.9801,Left,-5.157139,2.285455,0.4129124,4.917048,-0.4445602,-0.7905769,41.39453,-6.602386,-7.896067,40.06708,0.9980469,1,BG,BG
106.9801,Right,-5.157139,2.285455,0.4129124,4.954552,-0.4114715,-0.5320835,1.074673,-0.1955789,-0.1999925,0.9950668,0.9980469,1,Text,acticle_2
107.0067,Left,-5.143553,2.285101,0.4087919,4.93659,-0.4309845,-0.666584,41.49175,-6.867839,-7.849857,40.13509,0.9980469,1,BG,BG
107.0067,Right,-5.143553,2.285101,0.4087919,4.96744,-0.398462,-0.4071503,41.96252,-9.049461,-7.847981,40.17651,0.9980469,1,BG,BG
107.0213,Left,-5.136901,2.284727,0.4069252,4.948129,-0.4312716,-0.5744801,41.48851,-7.275831,-7.896698,40.06089,0.9980469,1,BG,BG
107.0213,Right,-5.136901,2.284727,0.4069252,4.974149,-0.3989533,-0.3141255,41.9588,-9.46044,-7.895575,40.07918,0.9980469,1,BG,BG
107.0486,Left,-5.123661,2.283942,0.4036916,4.948129,-0.4312716,-0.5744801,41.42547,-6.628532,-7.765496,40.11962,0.9980469,1,BG,BG
107.0486,Right,-5.123661,2.283942,0.4036916,4.974149,-0.3989533,-0.3141255,1.068723,-0.1929026,-0.1943729,0.9902726,0.9980469,1,Text,acticle_2
107.0632,Left,-5.116974,2.283611,0.4023168,4.954455,-0.4355235,-0.5135155,41.38808,-6.822239,-7.752764,40.06058,0.9980469,1,BG,BG
107.0632,Right,-5.116974,2.283611,0.4023168,4.97733,-0.4031711,-0.2522736,1.064295,-0.1964634,-0.1946901,0.9951248,0.9980469,1,Text,acticle_2
107.0903,Left,-5.103415,2.282971,0.3998997,4.952625,-0.5535294,-0.4063416,41.6707,-7.095561,-8.695438,40.11513,0.9980469,1,BG,BG
107.0903,Right,-5.103415,2.282971,0.3998997,4.970818,-0.5195979,-0.1448731,42.14207,-9.295021,-8.696022,40.14324,0.9980469,1,BG,BG
107.1051,Left,-5.096661,2.282608,0.3988333,4.952625,-0.5535294,-0.4063416,41.55116,-6.868813,-8.59013,40.04623,0.9980469,1,BG,BG
107.1051,Right,-5.096661,2.282608,0.3988333,4.970818,-0.5195979,-0.1448731,1.072546,-0.1976418,-0.2162512,0.9947204,0.9980469,1,Text,acticle_2
107.1326,Left,-5.082955,2.281957,0.3970253,4.964618,-0.5717218,-0.1603184,41.96669,-8.581005,-8.872693,40.09116,0.9980469,1,BG,BG
107.1326,Right,-5.082955,2.281957,0.3970253,4.97013,-0.5365688,0.09953499,42.50894,-10.79688,-8.867973,40.11082,0.9980469,1,BG,BG
107.1471,Left,-5.075962,2.281791,0.3965773,4.964618,-0.5717218,-0.1603184,41.87135,-8.410059,-8.840607,40.02747,0.9980469,1,BG,BG
107.1471,Right,-5.075962,2.281791,0.3965773,4.97013,-0.5365688,0.09953499,42.39159,-10.61543,-8.829556,40.0362,0.9980469,1,BG,BG
107.1611,Left,-5.068851,2.281665,0.3962482,4.967319,-0.5677634,-0.05818653,42.027,-9.138824,-8.934034,40.01991,0.9980469,1,BG,BG
107.1611,Right,-5.068851,2.281665,0.3962482,4.967478,-0.5326197,0.20119,42.58718,-11.35824,-8.925722,40.02782,0.9980469,1,BG,BG
107.188,Left,-5.054415,2.281171,0.3955147,4.965299,-0.588035,-0.004990578,42.13805,-9.361326,-9.279144,40.00893,0.9980469,1,BG,BG
107.188,Right,-5.054415,2.281171,0.3955147,4.962804,-0.5530501,0.2543774,42.71599,-11.59107,-9.274242,40.02124,0.9980469,1,BG,BG
107.2026,Left,-5.047136,2.280824,0.3951778,4.965299,-0.588035,-0.004990578,42.12864,-9.290785,-9.295067,40.00412,0.9980469,1,BG,BG
107.2026,Right,-5.047136,2.280824,0.3951778,4.962804,-0.5530501,0.2543774,42.69333,-11.51644,-9.285014,40.0084,0.9980469,1,BG,BG
107.2294,Left,-5.03241,2.280288,0.3950702,4.971838,-0.529289,0.02589512,42.07328,-9.509236,-8.837029,40.00088,0.9980469,1,BG,BG
107.2294,Right,-5.03241,2.280288,0.3950702,4.967192,-0.4955623,0.2853575,42.65179,-11.73553,-8.828119,40.00635,0.9980469,1,BG,BG
107.2437,Left,-5.024998,2.28007,0.3953611,4.971838,-0.529289,0.02589512,42.07236,-9.494327,-8.903878,39.98085,0.9980469,1,BG,BG
107.2437,Right,-5.024998,2.28007,0.3953611,4.967192,-0.4955623,0.2853575,42.64503,-11.71896,-8.892606,39.98183,0.9980469,1,BG,BG
107.2713,Left,-5.009598,2.279316,0.3958774,4.967285,-0.5682845,0.0559597,42.20831,-9.773894,-9.454502,39.93217,0.9980469,1,BG,BG
107.2713,Right,-5.009598,2.279316,0.3958774,4.961327,-0.5346004,0.31534,42.79475,-12.00876,-9.447,39.93034,0.9980469,1,BG,BG
107.2857,Left,-5.001731,2.278895,0.3962543,4.967285,-0.5682845,0.0559597,42.27995,-9.849084,-9.534319,39.96214,0.9980469,1,BG,BG
107.2857,Right,-5.001731,2.278895,0.3962543,4.961327,-0.5346004,0.31534,42.86936,-12.0884,-9.524995,39.95927,0.9980469,1,BG,BG
107.3129,Left,-4.985962,2.277925,0.397738,4.968935,-0.5521698,0.06924725,42.3028,-10.13144,-9.523385,39.9206,0.9980469,1,BG,BG
107.3129,Right,-4.985962,2.277925,0.397738,4.96211,-0.5191464,0.3285651,42.90362,-12.3741,-9.512614,39.91362,0.9980469,1,BG,BG
107.3272,Left,-4.977998,2.277407,0.39886,4.97066,-0.5377656,0.05789995,42.31599,-10.15567,-9.445324,39.95797,0.9980469,1,BG,BG
107.3272,Right,-4.977998,2.277407,0.39886,4.964253,-0.5054702,0.3173261,42.921,-12.40026,-9.438029,39.953,0.9980469,1,BG,BG
107.3412,Left,-4.969753,2.276953,0.3999284,4.97066,-0.5377656,0.05789995,42.36048,-10.27125,-9.508162,39.95189,0.9980469,1,BG,BG
107.3412,Right,-4.969753,2.276953,0.3999284,4.964253,-0.5054702,0.3173261,42.97145,-12.51979,-9.500409,39.94621,0.9980469,1,BG,BG
107.3686,Left,-4.952871,2.276012,0.4023788,4.972384,-0.5230843,0.04218102,42.32955,-10.40447,-9.493057,39.89025,0.9980469,1,BG,BG
107.3686,Right,-4.952871,2.276012,0.4023788,4.966625,-0.491587,0.3016229,42.94049,-12.65062,-9.486344,39.87698,0.9980469,1,BG,BG
107.3844,Left,-4.944621,2.275464,0.404056,4.972384,-0.5230843,0.04218102,42.44591,-10.58813,-9.554844,39.94193,0.9980469,1,BG,BG
107.3844,Right,-4.944621,2.275464,0.404056,4.966625,-0.491587,0.3016229,43.07287,-12.84485,-9.547895,39.93377,0.9980469,1,BG,BG
107.4107,Left,-4.928121,2.274157,0.4077882,4.970154,-0.5441753,0.03810453,42.51745,-10.91988,-9.799966,39.87276,0.9980469,1,BG,BG
107.4107,Right,-4.928121,2.274157,0.4077882,4.964751,-0.5127361,0.2972307,43.15121,-13.17942,-9.787235,39.85443,0.9980469,1,BG,BG
107.4256,Left,-4.919582,2.27363,0.409658,4.967962,-0.5651145,-0.001387596,42.57716,-10.82406,-9.982033,39.92919,0.9980469,1,BG,BG
107.4256,Right,-4.919582,2.27363,0.409658,4.96471,-0.5340231,0.2578268,43.21264,-13.08726,-9.970168,39.918,0.9980469,1,BG,BG
107.453,Left,-4.901892,2.275251,0.4134974,4.967962,-0.5651145,-0.001387596,42.65263,-11.3497,-10.0593,39.82565,0.9980469,1,BG,BG
107.453,Right,-4.901892,2.275251,0.4134974,4.96471,-0.5340231,0.2578268,43.30138,-13.62047,-10.03677,39.79977,0.9980469,1,BG,BG
107.4677,Left,-4.892908,2.276868,0.4157291,4.968038,-0.5611718,-0.06073713,42.66136,-11.17326,-10.17038,39.86919,0.9980469,1,BG,BG
107.4677,Right,-4.892908,2.276868,0.4157291,4.967718,-0.5313183,0.1986918,43.31214,-13.44564,-10.15694,39.85323,0.9980469,1,BG,BG
107.4816,Left,-4.883742,2.278485,0.4180825,4.968038,-0.5611718,-0.06073713,42.80122,-11.50355,-10.40838,39.85411,0.9980469,1,BG,BG
107.4816,Right,-4.883742,2.278485,0.4180825,4.967718,-0.5313183,0.1986918,43.47153,-13.78894,-10.39359,39.83846,0.9980469,1,BG,BG
107.5087,Left,-4.865344,2.282368,0.422815,4.972109,-0.5063072,-0.1475883,42.60767,-11.39986,-10.33168,39.69931,0.9980469,1,BG,BG
107.5087,Right,-4.865344,2.282368,0.422815,4.975781,-0.4785595,0.1121845,43.25537,-13.66956,-10.31646,39.66737,0.9980469,1,BG,BG
107.5236,Left,-4.856274,2.283808,0.4253203,4.91741,-0.4981423,-0.7555985,1.059487,-0.1806703,-0.2569628,0.9896377,0.9980469,1,Text,acticle_2
107.5236,Right,-4.856274,2.283808,0.4253203,4.953104,-0.4741975,-0.4918356,1.068608,-0.1732675,-0.2569939,0.9896814,0.9980469,1,Text,acticle_2
107.5508,Left,-4.837975,2.285876,0.4304242,4.91741,-0.4981423,-0.7555985,1.070302,-0.1815203,-0.2641222,0.9809696,0.9980469,1,Text,acticle_2
107.5508,Right,-4.837975,2.285876,0.4304242,4.953104,-0.4741975,-0.4918356,1.079484,-0.1746993,-0.2641999,0.9810218,0.9980469,1,Text,acticle_2
107.565,Left,-4.828839,2.286651,0.4330176,4.89867,-0.551469,-0.8360171,41.88816,-6.342388,-10.76876,39.9529,0.9980469,1,BG,BG
107.565,Right,-4.828839,2.286651,0.4330176,4.938911,-0.5282636,-0.5727968,42.28028,-8.560863,-10.74451,39.94671,0.9980469,1,BG,BG
107.5788,Left,-4.819997,2.287153,0.4355294,4.89867,-0.551469,-0.8360171,41.9375,-6.472691,-10.84764,39.9538,0.9980469,1,BG,BG
107.5788,Right,-4.819997,2.287153,0.4355294,4.938911,-0.5282636,-0.5727968,42.33665,-8.695093,-10.81658,39.94903,0.9980469,1,BG,BG
107.6055,Left,-4.802535,2.287571,0.4403895,4.887933,-0.5561848,-0.8937387,41.89277,-6.193717,-11.04878,39.90053,0.9980469,1,BG,BG
107.6055,Right,-4.802535,2.287571,0.4403895,4.931114,-0.5349305,-0.6308503,42.27357,-8.409864,-11.01613,39.89344,0.9980469,1,BG,BG
107.6202,Left,-4.793882,2.287668,0.4426562,4.887933,-0.5561848,-0.8937387,41.99712,-6.271236,-11.18167,39.95253,0.9980469,1,BG,BG
107.6202,Right,-4.793882,2.287668,0.4426562,4.931114,-0.5349305,-0.6308503,42.38641,-8.494488,-11.14536,39.95044,0.9980469,1,BG,BG
