init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.7500000000000002,5.0,L100,47.64,0.31
0.9,4.5,0.7500000000000002,5.0,L125,53.1,0.53
0.9,4.5,0.8000000000000003,0.5,L0,6.32,0.08
0.9,4.5,0.8000000000000003,0.5,L25,6.2,0.05
0.9,4.5,0.8000000000000003,0.5,L50,6.48,0.12
0.9,4.5,0.8000000000000003,0.5,L75,6.36,0.09
0.9,4.5,0.8000000000000003,0.5,L100,6.28,0.07
0.9,4.5,0.8000000000000003,0.5,L125,6.48,0.12
0.9,4.5,0.8000000000000003,1.0,L0,21.92,0.33
0.9,4.5,0.8000000000000003,1.0,L25,6.24,0.17
0.9,4.5,0.8000000000000003,1.0,L50,6.32,0.13
0.9,4.5,0.8000000000000003,1.0,L75,6.24,0.07
0.9,4.5,0.8000000000000003,1.0,L100,6.36,0.1
0.9,4.5,0.8000000000000003,1.0,L125,6.24,0.08
0.9,4.5,0.8000000000000003,1.5,L0,58.44,0.68
0.9,4.5,0.8000000000000003,1.5,L25,21.72,0.55
0.9,4.5,0.8000000000000003,1.5,L50,14.46,0.24
0.9,4.5,0.8000000000000003,1.5,L75,11.68,0.19
0.9,4.5,0.8000000000000003,1.5,L100,10.74,0.11
0.9,4.5,0.8000000000000003,1.5,L125,13.56,0.16
0.9,4.5,0.8000000000000003,2.0,L0,51.68,1.02
0.9,4.5,0.8000000000000003,2.0,L25,30.8,0.81
0.9,4.5,0.8000000000000003,2.0,L50,23.0,0.76
0.9,4.5,0.8000000000000003,2.0,L75,14.7,0.59
0.9,4.5,0.8000000000000003,2.0,L100,12.5,0.48
0.9,4.5,0.8000000000000003,2.0,L125,14.3,0.47
0.9,4.5,0.8000000000000003,2.5,L0,59.84,1.67
0.9,4.5,0.8000000000000003,2.5,L25,30.94,0.39
0.9,4.5,0.8000000000000003,2.5,L50,30.44,0.44
0.9,4.5,0.8000000000000003,2.5,L75,21.42,0.67
0.9,4.5,0.8000000000000003,2.5,L100,13.0,0.6
0.9,4.5,0.8000000000000003,2.5,L125,9.72,0.61
0.9,4.5,0.8000000000000003,3.0,L0,56.54,1.1
0.9,4.5,0.8000000000000003,3.0,L25,49.44,0.94
0.9,4.5,0.8000000000000003,3.0,L50,33.26,0.38
0.9,4.5,0.8000000000000003,3.0,L75,31.64,0.63
0.9,4.5,0.8000000000000003,3.0,L100,21.0,0.63
0.9,4.5,0.8000000000000003,3.0,L125,10.0,0.64
0.9,4.5,0.8000000000000003,3.5,L0,53.62,0.85
0.9,4.5,0.8000000000000003,3.5,L25,52.28,0.9
0.9,4.5,0.8000000000000003,3.5,L50,39.44,0.57
0.9,4.5,0.8000000000000003,3.5,L75,37.98,0.46
0.9,4.5,0.8000000000000003,3.5,L100,27.98,0.74
0.9,4.5,0.8000000000000003,3.5,L125,14.36,0.55
0.9,4.5,0.8000000000000003,4.0,L0,64.22,0.74
0.9,4.5,0.8000000000000003,4.0,L25,51.98,0.7
0.9,4.5,0.8000000000000003,4.0,L50,46.74,0.41
0.9,4.5,0.8000000000000003,4.0,L75,51.44,0.51
0.9,4.5,0.8000000000000003,4.0,L100,37.72,0.71
0.9,4.5,0.8000000000000003,4.0,L125,29.88,0.47
0.9,4.5,0.8000000000000003,4.5,L0,60.78,0.55
