init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,0.7000000000000001,2.1,L50,10.18,1.24
1.0,0.5,0.7000000000000001,2.1,L100,6.56,0.3
1.0,0.5,0.7000000000000001,3.1,L0,12.0,2.94
1.0,0.5,0.7000000000000001,3.1,L50,9.96,2.34
1.0,0.5,0.7000000000000001,3.1,L100,8.32,0.77
1.0,0.5,0.7000000000000001,4.1,L0,11.38,4.05
1.0,0.5,0.7000000000000001,4.1,L50,12.64,2.42
1.0,0.5,0.7000000000000001,4.1,L100,8.76,2.11
1.0,0.5,0.7000000000000001,5.1,L0,12.58,3.67
1.0,0.5,0.7000000000000001,5.1,L50,10.76,3.16
1.0,0.5,0.7000000000000001,5.1,L100,12.04,2.28
1.0,0.5,0.7000000000000001,6.1,L0,14.04,4.57
1.0,0.5,0.7000000000000001,6.1,L50,12.16,4.13
1.0,0.5,0.7000000000000001,6.1,L100,11.7,2.87
1.0,0.5,0.7000000000000001,7.1,L0,13.74,6.32
1.0,0.5,0.7000000000000001,7.1,L50,16.02,4.28
1.0,0.5,0.7000000000000001,7.1,L100,15.08,4.35
1.0,0.5,0.7000000000000001,8.1,L0,14.24,6.09
1.0,0.5,0.7000000000000001,8.1,L50,16.0,3.44
1.0,0.5,0.7000000000000001,8.1,L100,13.54,3.5
1.0,0.5,0.7000000000000001,9.1,L0,13.36,5.35
1.0,0.5,0.7000000000000001,9.1,L50,13.0,4.42
1.0,0.5,0.7000000000000001,9.1,L100,12.2,3.28
1.0,0.5,0.7000000000000001,10.1,L0,13.8,5.71
1.0,0.5,0.7000000000000001,10.1,L50,12.68,4.92
1.0,0.5,0.7000000000000001,10.1,L100,11.96,4.04
1.0,0.5,0.8,0.1,L0,6.0,0.0
1.0,0.5,0.8,0.1,L50,6.0,0.0
1.0,0.5,0.8,0.1,L100,6.0,0.0
1.0,0.5,0.8,1.1,L0,6.48,0.89
1.0,0.5,0.8,1.1,L50,6.0,0.11
1.0,0.5,0.8,1.1,L100,6.0,0.02
1.0,0.5,0.8,2.1,L0,9.16,3.33
1.0,0.5,0.8,2.1,L50,9.4,1.46
1.0,0.5,0.8,2.1,L100,6.6,0.43
1.0,0.5,0.8,3.1,L0,10.8,4.88
1.0,0.5,0.8,3.1,L50,9.98,2.25
1.0,0.5,0.8,3.1,L100,7.92,0.77
1.0,0.5,0.8,4.1,L0,12.64,5.17
1.0,0.5,0.8,4.1,L50,10.08,2.37
1.0,0.5,0.8,4.1,L100,8.98,1.47
1.0,0.5,0.8,5.1,L0,12.88,7.53
1.0,0.5,0.8,5.1,L50,11.38,4.13
1.0,0.5,0.8,5.1,L100,9.24,2.39
1.0,0.5,0.8,6.1,L0,11.58,6.96
1.0,0.5,0.8,6.1,L50,11.0,3.1
1.0,0.5,0.8,6.1,L100,12.72,2.3
1.0,0.5,0.8,7.1,L0,14.4,5.56
1.0,0.5,0.8,7.1,L50,12.52,3.53
1.0,0.5,0.8,7.1,L100,11.48,3.43
1.0,0.5,0.8,8.1,L0,12.66,7.02
1.0,0.5,0.8,8.1,L50,13.48,5.01
1.0,0.5,0.8,8.1,L100,18.22,4.71
1.0,0.5,0.8,9.1,L0,12.4,5.29
1.0,0.5,0.8,9.1,L50,13.94,3.9
1.0,0.5,0.8,9.1,L100,13.16,4.28
1.0,0.5,0.8,10.1,L0,13.7,4.95
1.0,0.5,0.8,10.1,L50,13.68,5.27
1.0,0.5,0.8,10.1,L100,13.06,5.12
1.0,0.5,0.9,0.1,L0,6.0,0.0
1.0,0.5,0.9,0.1,L50,6.0,0.0
1.0,0.5,0.9,0.1,L100,6.0,0.0
1.0,0.5,0.9,1.1,L0,6.6,1.26
1.0,0.5,0.9,1.1,L50,6.0,0.03
1.0,0.5,0.9,1.1,L100,6.04,0.04
1.0,0.5,0.9,2.1,L0,9.42,2.53
1.0,0.5,0.9,2.1,L50,7.0,0.95
1.0,0.5,0.9,2.1,L100,7.46,0.55
1.0,0.5,0.9,3.1,L0,11.16,3.26
1.0,0.5,0.9,3.1,L50,9.2,2.46
1.0,0.5,0.9,3.1,L100,9.82,1.57
1.0,0.5,0.9,4.1,L0,11.52,3.92
1.0,0.5,0.9,4.1,L50,10.04,3.22
1.0,0.5,0.9,4.1,L100,8.92,1.7
1.0,0.5,0.9,5.1,L0,12.18,4.17
1.0,0.5,0.9,5.1,L50,9.52,4.06
1.0,0.5,0.9,5.1,L100,10.98,2.31
1.0,0.5,0.9,6.1,L0,13.12,6.13
1.0,0.5,0.9,6.1,L50,11.24,4.21
1.0,0.5,0.9,6.1,L100,12.08,3.62
1.0,0.5,0.9,7.1,L0,13.12,4.11
1.0,0.5,0.9,7.1,L50,11.74,4.77
1.0,0.5,0.9,7.1,L100,11.76,2.95
1.0,0.5,0.9,8.1,L0,18.58,5.44
1.0,0.5,0.9,8.1,L50,14.08,4.23
1.0,0.5,0.9,8.1,L100,12.68,3.87
1.0,0.5,0.9,9.1,L0,10.9,6.92
1.0,0.5,0.9,9.1,L50,13.08,5.35
1.0,0.5,0.9,9.1,L100,12.96,4.72
1.0,0.5,0.9,10.1,L0,18.16,6.1
1.0,0.5,0.9,10.1,L50,14.74,5.91
1.0,0.5,0.9,10.1,L100,11.88,3.81
1.0,0.5,1.0,0.1,L0,6.0,0.0
1.0,0.5,1.0,0.1,L50,6.0,0.0
1.0,0.5,1.0,0.1,L100,6.0,0.0
1.0,0.5,1.0,1.1,L0,7.24,1.14
1.0,0.5,1.0,1.1,L50,6.12,0.04
1.0,0.5,1.0,1.1,L100,6.0,0.03
1.0,0.5,1.0,2.1,L0,9.68,3.53
1.0,0.5,1.0,2.1,L50,7.08,0.75
1.0,0.5,1.0,2.1,L100,7.48,0.59
1.0,0.5,1.0,3.1,L0,13.5,4.37
1.0,0.5,1.0,3.1,L50,9.48,2.58
1.0,0.5,1.0,3.1,L100,9.24,1.59
1.0,0.5,1.0,4.1,L0,13.98,5.53
1.0,0.5,1.0,4.1,L50,11.12,1.65
1.0,0.5,1.0,4.1,L100,11.12,2.16
1.0,0.5,1.0,5.1,L0,13.88,5.61
1.0,0.5,1.0,5.1,L50,13.16,4.8
1.0,0.5,1.0,5.1,L100,9.68,1.74
1.0,0.5,1.0,6.1,L0,15.48,5.63
1.0,0.5,1.0,6.1,L50,14.74,3.77
1.0,0.5,1.0,6.1,L100,13.58,3.53
1.0,0.5,1.0,7.1,L0,14.92,5.78
1.0,0.5,1.0,7.1,L50,11.46,4.22
1.0,0.5,1.0,7.1,L100,11.84,3.06
1.0,0.5,1.0,8.1,L0,12.66,5.55
1.0,0.5,1.0,8.1,L50,12.5,4.21
1.0,0.5,1.0,8.1,L100,11.96,3.35
1.0,0.5,1.0,9.1,L0,14.82,5.82
1.0,0.5,1.0,9.1,L50,15.1,3.51
1.0,0.5,1.0,9.1,L100,13.0,3.81
1.0,0.5,1.0,10.1,L0,16.7,4.78
1.0,0.5,1.0,10.1,L50,16.28,4.78
1.0,0.5,1.0,10.1,L100,12.44,4.21
1.0,1.0,0.1,0.1,L0,6.0,0.0
1.0,1.0,0.1,0.1,L50,6.0,0.0
1.0,1.0,0.1,0.1,L100,6.0,0.0
1.0,1.0,0.1,1.1,L0,7.32,1.86
1.0,1.0,0.1,1.1,L50,6.0,0.05
1.0,1.0,0.1,1.1,L100,6.0,0.04
1.0,1.0,0.1,2.1,L0,16.02,5.18
1.0,1.0,0.1,2.1,L50,6.44,1.08
1.0,1.0,0.1,2.1,L100,6.2,0.49
1.0,1.0,0.1,3.1,L0,24.76,6.85
1.0,1.0,0.1,3.1,L50,9.72,2.93
1.0,1.0,0.1,3.1,L100,6.48,1.81
1.0,1.0,0.1,4.1,L0,21.02,6.23
1.0,1.0,0.1,4.1,L50,13.48,4.84
1.0,1.0,0.1,4.1,L100,7.96,2.95
1.0,1.0,0.1,5.1,L0,22.58,6.43
1.0,1.0,0.1,5.1,L50,17.32,4.71
1.0,1.0,0.1,5.1,L100,11.34,3.08
1.0,1.0,0.1,6.1,L0,20.34,5.96
1.0,1.0,0.1,6.1,L50,20.2,6.19
1.0,1.0,0.1,6.1,L100,12.86,3.32
1.0,1.0,0.1,7.1,L0,25.46,7.75
1.0,1.0,0.1,7.1,L50,18.4,5.49
1.0,1.0,0.1,7.1,L100,14.58,4.42
1.0,1.0,0.1,8.1,L0,20.84,6.36
1.0,1.0,0.1,8.1,L50,22.06,5.74
1.0,1.0,0.1,8.1,L100,15.62,4.95
1.0,1.0,0.1,9.1,L0,23.6,8.15
1.0,1.0,0.1,9.1,L50,25.82,5.68
1.0,1.0,0.1,9.1,L100,19.36,5.24
1.0,1.0,0.1,10.1,L0,27.26,7.14
1.0,1.0,0.1,10.1,L50,21.3,6.17
1.0,1.0,0.1,10.1,L100,19.44,5.54
1.0,1.0,0.2,0.1,L0,6.0,0.0
1.0,1.0,0.2,0.1,L50,6.0,0.0
1.0,1.0,0.2,0.1,L100,6.0,0.0
1.0,1.0,0.2,1.1,L0,7.6,1.31
1.0,1.0,0.2,1.1,L50,6.0,0.05
1.0,1.0,0.2,1.1,L100,6.0,0.07
1.0,1.0,0.2,2.1,L0,14.38,3.35
1.0,1.0,0.2,2.1,L50,6.56,1.03
1.0,1.0,0.2,2.1,L100,6.44,0.37
1.0,1.0,0.2,3.1,L0,18.3,5.55
1.0,1.0,0.2,3.1,L50,13.48,2.63
