init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.8500000000000003,2.5,L100,50.28,3.34
0.9,4.5,0.8500000000000003,3.0,L0,71.56,1.82
0.9,4.5,0.8500000000000003,3.0,L50,65.64,0.63
0.9,4.5,0.8500000000000003,3.0,L100,58.42,1.8
0.9,4.5,0.8500000000000003,3.5,L0,71.2,1.52
0.9,4.5,0.8500000000000003,3.5,L50,57.0,0.43
0.9,4.5,0.8500000000000003,3.5,L100,60.5,1.46
0.9,4.5,0.8500000000000003,4.0,L0,58.2,1.4
0.9,4.5,0.8500000000000003,4.0,L50,50.42,0.73
0.9,4.5,0.8500000000000003,4.0,L100,51.94,0.74
0.9,4.5,0.8500000000000003,4.5,L0,45.64,1.06
0.9,4.5,0.8500000000000003,4.5,L50,61.98,0.93
0.9,4.5,0.8500000000000003,4.5,L100,63.44,1.01
0.9,4.5,0.8500000000000003,5.0,L0,54.38,1.26
0.9,4.5,0.8500000000000003,5.0,L50,59.1,0.91
0.9,4.5,0.8500000000000003,5.0,L100,61.3,0.45
0.9,4.5,0.9000000000000004,0.5,L0,20.84,3.26
0.9,4.5,0.9000000000000004,0.5,L50,19.64,3.26
0.9,4.5,0.9000000000000004,0.5,L100,21.8,3.57
0.9,4.5,0.9000000000000004,1.0,L0,81.28,0.96
0.9,4.5,0.9000000000000004,1.0,L50,21.14,3.8
0.9,4.5,0.9000000000000004,1.0,L100,19.3,3.73
0.9,4.5,0.9000000000000004,1.5,L0,60.5,1.0
0.9,4.5,0.9000000000000004,1.5,L50,27.86,2.97
0.9,4.5,0.9000000000000004,1.5,L100,22.42,3.52
0.9,4.5,0.9000000000000004,2.0,L0,60.66,0.86
0.9,4.5,0.9000000000000004,2.0,L50,51.96,1.29
0.9,4.5,0.9000000000000004,2.0,L100,37.92,3.37
0.9,4.5,0.9000000000000004,2.5,L0,63.18,1.02
0.9,4.5,0.9000000000000004,2.5,L50,68.2,0.75
0.9,4.5,0.9000000000000004,2.5,L100,57.24,2.98
0.9,4.5,0.9000000000000004,3.0,L0,67.76,1.23
0.9,4.5,0.9000000000000004,3.0,L50,67.04,0.76
0.9,4.5,0.9000000000000004,3.0,L100,64.26,2.0
0.9,4.5,0.9000000000000004,3.5,L0,67.7,1.48
0.9,4.5,0.9000000000000004,3.5,L50,58.34,0.58
0.9,4.5,0.9000000000000004,3.5,L100,58.28,1.32
0.9,4.5,0.9000000000000004,4.0,L0,52.34,0.91
0.9,4.5,0.9000000000000004,4.0,L50,56.36,0.52
0.9,4.5,0.9000000000000004,4.0,L100,68.12,1.0
0.9,4.5,0.9000000000000004,4.5,L0,54.9,1.14
0.9,4.5,0.9000000000000004,4.5,L50,56.82,0.85
0.9,4.5,0.9000000000000004,4.5,L100,63.44,0.58
0.9,4.5,0.9000000000000004,5.0,L0,53.3,1.43
0.9,4.5,0.9000000000000004,5.0,L50,55.26,1.18
0.9,4.5,0.9000000000000004,5.0,L100,58.82,0.53
0.9,4.5,0.9500000000000004,0.5,L0,21.18,3.74
0.9,4.5,0.9500000000000004,0.5,L50,20.92,3.35
0.9,4.5,0.9500000000000004,0.5,L100,21.48,3.44
0.9,4.5,0.9500000000000004,1.0,L0,75.7,1.41
0.9,4.5,0.9500000000000004,1.0,L50,19.68,3.58
0.9,4.5,0.9500000000000004,1.0,L100,18.52,3.79
0.9,4.5,0.9500000000000004,1.5,L0,63.64,1.19
0.9,4.5,0.9500000000000004,1.5,L50,35.12,2.94
0.9,4.5,0.9500000000000004,1.5,L100,20.28,2.84
0.9,4.5,0.9500000000000004,2.0,L0,59.92,0.97
0.9,4.5,0.9500000000000004,2.0,L50,56.38,1.16
0.9,4.5,0.9500000000000004,2.0,L100,34.48,3.3
0.9,4.5,0.9500000000000004,2.5,L0,55.38,0.97
0.9,4.5,0.9500000000000004,2.5,L50,65.94,0.81
0.9,4.5,0.9500000000000004,2.5,L100,61.7,2.13
0.9,4.5,0.9500000000000004,3.0,L0,67.28,1.72
0.9,4.5,0.9500000000000004,3.0,L50,75.72,0.9
0.9,4.5,0.9500000000000004,3.0,L100,73.1,1.51
0.9,4.5,0.9500000000000004,3.5,L0,75.84,1.32
0.9,4.5,0.9500000000000004,3.5,L50,58.74,0.72
0.9,4.5,0.9500000000000004,3.5,L100,64.34,0.79
0.9,4.5,0.9500000000000004,4.0,L0,55.3,1.55
0.9,4.5,0.9500000000000004,4.0,L50,58.58,1.39
0.9,4.5,0.9500000000000004,4.0,L100,66.42,0.72
0.9,4.5,0.9500000000000004,4.5,L0,52.76,1.25
0.9,4.5,0.9500000000000004,4.5,L50,53.28,0.58
0.9,4.5,0.9500000000000004,4.5,L100,57.84,0.67
0.9,4.5,0.9500000000000004,5.0,L0,59.62,1.61
0.9,4.5,0.9500000000000004,5.0,L50,53.52,1.04
0.9,4.5,0.9500000000000004,5.0,L100,63.7,0.65
0.9,4.5,1.0000000000000004,0.5,L0,21.34,3.51
0.9,4.5,1.0000000000000004,0.5,L50,20.84,3.58
0.9,4.5,1.0000000000000004,0.5,L100,21.16,3.93
