init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.1,0.5,0.9500000000000004,3.0,L100,6.0,0.6

0.1,0.5,0.9500000000000004,3.5,L0,6.0,3.51

0.1,0.5,0.9500000000000004,3.5,L50,6.0,2.16

0.1,0.5,0.9500000000000004,3.5,L100,6.0,1.16

0.1,0.5,0.9500000000000004,4.0,L0,6.0,3.21

0.1,0.5,0.9500000000000004,4.0,L50,6.0,2.47

0.1,0.5,0.9500000000000004,4.0,L100,6.0,1.62

0.1,0.5,0.9500000000000004,4.5,L0,6.0,3.59

0.1,0.5,0.9500000000000004,4.5,L50,6.0,2.62

0.1,0.5,0.9500000000000004,4.5,L100,6.0,1.55

0.1,0.5,0.9500000000000004,5.0,L0,6.0,3.38

0.1,0.5,0.9500000000000004,5.0,L50,6.0,2.6

0.1,0.5,0.9500000000000004,5.0,L100,6.0,2.17

0.1,0.5,1.0000000000000004,1.0,L0,6.0,0.71

0.1,0.5,1.0000000000000004,1.0,L50,6.0,0.02

0.1,0.5,1.0000000000000004,1.0,L100,6.0,0.03

0.1,0.5,1.0000000000000004,1.5,L0,6.0,1.9

0.1,0.5,1.0000000000000004,1.5,L50,6.0,0.25

0.1,0.5,1.0000000000000004,1.5,L100,6.0,0.16

0.1,0.5,1.0000000000000004,2.0,L0,6.0,2.27

0.1,0.5,1.0000000000000004,2.0,L50,6.0,0.82

0.1,0.5,1.0000000000000004,2.0,L100,6.0,0.32

0.1,0.5,1.0000000000000004,2.5,L0,6.0,3.27

0.1,0.5,1.0000000000000004,2.5,L50,6.0,1.23

0.1,0.5,1.0000000000000004,2.5,L100,6.0,0.55

0.1,0.5,1.0000000000000004,3.0,L0,6.0,3.49

0.1,0.5,1.0000000000000004,3.0,L50,6.0,1.65

0.1,0.5,1.0000000000000004,3.0,L100,6.0,0.99

0.1,0.5,1.0000000000000004,3.5,L0,6.0,3.03

0.1,0.5,1.0000000000000004,3.5,L50,6.0,2.12

0.1,0.5,1.0000000000000004,3.5,L100,6.0,1.4

0.1,0.5,1.0000000000000004,4.0,L0,6.0,3.48

0.1,0.5,1.0000000000000004,4.0,L50,6.0,2.63

0.1,0.5,1.0000000000000004,4.0,L100,6.0,1.62

0.1,0.5,1.0000000000000004,4.5,L0,6.0,3.62

0.1,0.5,1.0000000000000004,4.5,L50,6.0,2.4

0.1,0.5,1.0000000000000004,4.5,L100,6.0,1.44

0.1,0.5,1.0000000000000004,5.0,L0,6.0,3.89

0.1,0.5,1.0000000000000004,5.0,L50,6.0,2.95

0.1,0.5,1.0000000000000004,5.0,L100,6.0,1.78

0.1,1.0,0.5,1.0,L0,6.0,0.85

0.1,1.0,0.5,1.0,L50,6.0,0.01

0.1,1.0,0.5,1.0,L100,6.0,0.02

0.1,1.0,0.5,1.5,L0,6.0,1.63

0.1,1.0,0.5,1.5,L50,6.0,0.22

0.1,1.0,0.5,1.5,L100,6.0,0.19

0.1,1.0,0.5,2.0,L0,6.0,1.74

0.1,1.0,0.5,2.0,L50,6.0,0.52

0.1,1.0,0.5,2.0,L100,6.0,0.35

0.1,1.0,0.5,2.5,L0,6.0,2.9

0.1,1.0,0.5,2.5,L50,6.0,1.13

0.1,1.0,0.5,2.5,L100,6.0,0.56

0.1,1.0,0.5,3.0,L0,6.0,3.13

0.1,1.0,0.5,3.0,L50,6.0,1.85

0.1,1.0,0.5,3.0,L100,6.0,0.96

0.1,1.0,0.5,3.5,L0,6.0,3.53

0.1,1.0,0.5,3.5,L50,6.0,2.47

0.1,1.0,0.5,3.5,L100,6.0,1.39

0.1,1.0,0.5,4.0,L0,6.0,3.02

0.1,1.0,0.5,4.0,L50,6.0,2.51

0.1,1.0,0.5,4.0,L100,6.0,1.62

0.1,1.0,0.5,4.5,L0,6.0,3.26

0.1,1.0,0.5,4.5,L50,6.0,2.53

0.1,1.0,0.5,4.5,L100,6.0,1.82

0.1,1.0,0.5,5.0,L0,6.0,3.74

0.1,1.0,0.5,5.0,L50,6.0,2.87

0.1,1.0,0.5,5.0,L100,6.0,2.05

0.1,1.0,0.55,1.0,L0,6.0,0.93

0.1,1.0,0.55,1.0,L50,6.0,0.02

0.1,1.0,0.55,1.0,L100,6.0,0.01

0.1,1.0,0.55,1.5,L0,6.0,1.94

0.1,1.0,0.55,1.5,L50,6.0,0.41

0.1,1.0,0.55,1.5,L100,6.0,0.22

0.1,1.0,0.55,2.0,L0,6.0,2.63

0.1,1.0,0.55,2.0,L50,6.0,0.76

0.1,1.0,0.55,2.0,L100,6.0,0.36

0.1,1.0,0.55,2.5,L0,6.0,2.67

0.1,1.0,0.55,2.5,L50,6.0,1.32

0.1,1.0,0.55,2.5,L100,6.0,0.56

0.1,1.0,0.55,3.0,L0,6.0,2.94

0.1,1.0,0.55,3.0,L50,6.0,1.72

0.1,1.0,0.55,3.0,L100,6.0,0.88

0.1,1.0,0.55,3.5,L0,6.0,3.43

0.1,1.0,0.55,3.5,L50,6.0,2.13

0.1,1.0,0.55,3.5,L100,6.0,1.17

0.1,1.0,0.55,4.0,L0,6.0,3.6

0.1,1.0,0.55,4.0,L50,6.0,2.58

0.1,1.0,0.55,4.0,L100,6.0,1.77

0.1,1.0,0.55,4.5,L0,6.0,3.41

0.1,1.0,0.55,4.5,L50,6.0,2.7

0.1,1.0,0.55,4.5,L100,6.0,1.94

0.1,1.0,0.55,5.0,L0,6.0,3.38

0.1,1.0,0.55,5.0,L50,6.0,3.59

0.1,1.0,0.55,5.0,L100,6.0,1.85

0.1,1.0,0.6000000000000001,1.0,L0,6.0,0.89

0.1,1.0,0.6000000000000001,1.0,L50,6.0,0.02

0.1,1.0,0.6000000000000001,1.0,L100,6.0,0.02

0.1,1.0,0.6000000000000001,1.5,L0,6.0,1.81

0.1,1.0,0.6000000000000001,1.5,L50,6.0,0.18

0.1,1.0,0.6000000000000001,1.5,L100,6.0,0.23

0.1,1.0,0.6000000000000001,2.0,L0,6.0,1.96

0.1,1.0,0.6000000000000001,2.0,L50,6.0,1.0

0.1,1.0,0.6000000000000001,2.0,L100,6.0,0.42

0.1,1.0,0.6000000000000001,2.5,L0,6.0,2.89

0.1,1.0,0.6000000000000001,2.5,L50,6.0,1.24

0.1,1.0,0.6000000000000001,2.5,L100,6.0,0.49

0.1,1.0,0.6000000000000001,3.0,L0,6.0,3.15

0.1,1.0,0.6000000000000001,3.0,L50,6.0,1.78

