init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list
3.0,4.5,0.6,3.0,L0,178,10,1.0,35,"[30, 34, 34]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[30, 34, 34]"
3.0,4.5,0.6,3.0,L0,179,10,1.0,29,"[26, 30, 30]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[26, 30, 30]"
3.0,4.5,0.6,3.0,L0,180,6,7.0,27,"[34, 34]","[0.17255692571175196, 0.17082853840049236]","[34, 34]"
3.0,4.5,0.6,3.0,L0,181,6,3.0,32,"[35, 35]","[0.14884999153518866, 0.14720590757510899]","[35, 35]"
3.0,4.5,0.6,3.0,L0,182,6,1.0,33,"[34, 34]","[0.15714452042882812, 0.15551393749492282]","[34, 34]"
3.0,4.5,0.6,3.0,L0,183,10,1.0,34,"[31, 35, 35]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[31, 35, 35]"
3.0,4.5,0.6,3.0,L0,184,6,7.0,26,"[33, 33]","[0.19939365029699863, 0.19728727731657006]","[33, 33]"
3.0,4.5,0.6,3.0,L0,185,6,4.0,25,"[29, 29]","[0.24537589071508778, 0.24228230294217007]","[29, 29]"
3.0,4.5,0.6,3.0,L0,186,10,1.0,30,"[27, 31, 31]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[27, 31, 31]"
3.0,4.5,0.6,3.0,L0,187,6,5.0,30,"[35, 35]","[0.14526078844766527, 0.14358691513360786]","[35, 35]"
3.0,4.5,0.6,3.0,L0,188,6,4.0,25,"[29, 29]","[0.24537589071508778, 0.24228230294217007]","[29, 29]"
3.0,4.5,0.6,3.0,L0,189,6,1.0,36,"[35, 35]","[0.24537589071508778, 0.24228230294216996]","[35, 35]"
3.0,4.5,0.6,3.0,L0,190,14,2.0,27,"[27, 28, 29, 29]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878, 0.16843428039357503]","[27, 28, 29, 29]"
3.0,4.5,0.6,3.0,L0,191,18,0.0,33,"[26, 30, 29, 33, 33]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292, 0.1522837321447541]","[26, 30, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,192,6,4.0,28,"[32, 32]","[0.1571445204288281, 0.15551393749492284]","[32, 32]"
3.0,4.5,0.6,3.0,L0,193,6,1.0,29,"[30, 30]","[0.14884999153518863, 0.14720590757510899]","[30, 30]"
3.0,4.5,0.6,3.0,L0,194,10,1.0,30,"[27, 31, 31]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[27, 31, 31]"
3.0,4.5,0.6,3.0,L0,195,6,1.0,35,"[36, 36]","[0.19939365029699865, 0.19728727731657003]","[36, 36]"
3.0,4.5,0.6,3.0,L0,196,6,5.0,26,"[31, 31]","[0.19939365029699863, 0.19728727731657006]","[31, 31]"
3.0,4.5,0.6,3.0,L0,197,14,0.0,33,"[25, 29, 33, 33]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[25, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,198,18,0.0,33,"[26, 30, 29, 33, 33]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292, 0.1522837321447541]","[26, 30, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,199,14,4.0,25,"[25, 25, 29, 29]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285, 0.23799375966794206]","[25, 25, 29, 29]"
3.0,4.5,0.6,3.0,L0,200,6,1.0,35,"[34, 34]","[0.19939365029699865, 0.19728727731657003]","[34, 34]"
3.0,4.5,0.6,3.0,L50,1,14,0.0,21,"[18, 17, 21, 21]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[18, 17, 21, 21]"
3.0,4.5,0.6,3.0,L50,2,6,1.0,13,"[14, 14]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.6,3.0,L50,3,6,4.0,13,"[17, 17]","[0.24537589071508778, 0.24228230294217007]","[17, 17]"
3.0,4.5,0.6,3.0,L50,4,6,4.0,14,"[18, 18]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.6,3.0,L50,5,6,0.0,18,"[18, 18]","[0.14526078844766527, 0.14358691513360786]","[18, 18]"
3.0,4.5,0.6,3.0,L50,6,6,0.0,16,"[16, 16]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,7,6,0.0,22,"[22, 22]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,8,6,1.0,19,"[20, 20]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,9,6,3.0,20,"[23, 23]","[0.14884999153518866, 0.14720590757510899]","[23, 23]"
3.0,4.5,0.6,3.0,L50,10,10,0.0,18,"[17, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,11,10,1.0,18,"[13, 17, 17]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[13, 17, 17]"
3.0,4.5,0.6,3.0,L50,12,10,0.0,20,"[19, 20, 20]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[19, 20, 20]"
3.0,4.5,0.6,3.0,L50,13,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,14,10,0.0,19,"[18, 19, 19]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[18, 19, 19]"
3.0,4.5,0.6,3.0,L50,15,6,1.0,17,"[18, 18]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,16,10,0.0,14,"[13, 14, 14]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,17,6,0.0,20,"[20, 20]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.6,3.0,L50,18,6,4.0,14,"[18, 18]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.6,3.0,L50,19,6,1.0,23,"[24, 24]","[0.19939365029699865, 0.19728727731657003]","[24, 24]"
3.0,4.5,0.6,3.0,L50,20,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,21,6,1.0,17,"[18, 18]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,22,10,0.0,24,"[23, 24, 24]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[23, 24, 24]"
3.0,4.5,0.6,3.0,L50,23,10,1.0,13,"[13, 14, 14]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,24,10,0.0,24,"[20, 24, 24]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.6,3.0,L50,25,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,26,6,0.0,16,"[16, 16]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,27,6,4.0,18,"[22, 22]","[0.14526078844766527, 0.14358691513360786]","[22, 22]"
3.0,4.5,0.6,3.0,L50,28,6,0.0,14,"[14, 14]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.6,3.0,L50,29,6,0.0,16,"[16, 16]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,30,10,0.0,24,"[20, 24, 24]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.6,3.0,L50,31,10,0.0,21,"[17, 21, 21]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[17, 21, 21]"
3.0,4.5,0.6,3.0,L50,32,6,0.0,18,"[18, 18]","[0.14526078844766527, 0.14358691513360786]","[18, 18]"
3.0,4.5,0.6,3.0,L50,33,10,0.0,20,"[19, 20, 20]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[19, 20, 20]"
3.0,4.5,0.6,3.0,L50,34,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,35,6,0.0,22,"[22, 22]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,36,6,1.0,22,"[23, 23]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.6,3.0,L50,37,6,1.0,14,"[15, 15]","[0.19939365029699863, 0.19728727731657006]","[15, 15]"
3.0,4.5,0.6,3.0,L50,38,6,2.0,14,"[16, 16]","[0.19939365029699863, 0.19728727731657006]","[16, 16]"
3.0,4.5,0.6,3.0,L50,39,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,40,10,0.0,16,"[15, 16, 16]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,41,6,0.0,22,"[22, 22]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,42,6,1.0,19,"[20, 20]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,43,6,1.0,22,"[23, 23]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.6,3.0,L50,44,30,0.0,23,"[14, 13, 17, 16, 20, 19, 23, 23]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293, 0.1943588011155757, 0.19306152213800745, 0.19185758116310125, 0.1907362371561568, 0.18968841144429185]","[14, 13, 17, 16, 20, 19, 23, 23]"
3.0,4.5,0.6,3.0,L50,45,10,0.0,22,"[18, 22, 22]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.6,3.0,L50,46,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,47,10,0.0,16,"[15, 16, 16]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,48,14,0.0,17,"[13, 13, 17, 17]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818, 0.1449552643100932]","[13, 13, 17, 17]"
3.0,4.5,0.6,3.0,L50,49,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,50,6,1.0,19,"[20, 20]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,51,6,1.0,19,"[20, 20]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,52,10,0.0,23,"[22, 23, 23]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[22, 23, 23]"
3.0,4.5,0.6,3.0,L50,53,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,54,10,1.0,18,"[13, 17, 17]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[13, 17, 17]"
3.0,4.5,0.6,3.0,L50,55,6,0.0,20,"[20, 20]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.6,3.0,L50,56,10,0.0,22,"[18, 22, 22]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.6,3.0,L50,57,10,0.0,19,"[18, 19, 19]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[18, 19, 19]"
3.0,4.5,0.6,3.0,L50,58,14,0.0,17,"[13, 13, 17, 17]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818, 0.1449552643100932]","[13, 13, 17, 17]"
3.0,4.5,0.6,3.0,L50,59,18,0.0,18,"[15, 16, 17, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789, 0.14030574304882357]","[15, 16, 17, 18, 18]"
3.0,4.5,0.6,3.0,L50,60,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,61,6,4.0,16,"[20, 20]","[0.1571445204288281, 0.15551393749492284]","[20, 20]"
3.0,4.5,0.6,3.0,L50,62,6,0.0,24,"[24, 24]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,63,18,0.0,18,"[15, 16, 17, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789, 0.14030574304882357]","[15, 16, 17, 18, 18]"
3.0,4.5,0.6,3.0,L50,64,6,0.0,14,"[14, 14]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.6,3.0,L50,65,10,0.0,18,"[17, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,66,6,5.0,15,"[20, 20]","[0.17255692571175196, 0.17082853840049236]","[20, 20]"
3.0,4.5,0.6,3.0,L50,67,14,0.0,21,"[18, 17, 21, 21]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[18, 17, 21, 21]"
3.0,4.5,0.6,3.0,L50,68,6,0.0,16,"[16, 16]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,69,14,1.0,19,"[15, 14, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[15, 14, 18, 18]"
3.0,4.5,0.6,3.0,L50,70,10,0.0,14,"[13, 14, 14]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,71,10,1.0,24,"[22, 23, 23]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[22, 23, 23]"
3.0,4.5,0.6,3.0,L50,72,6,1.0,17,"[18, 18]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,73,6,4.0,17,"[21, 21]","[0.14884999153518863, 0.14720590757510899]","[21, 21]"
3.0,4.5,0.6,3.0,L50,74,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,75,6,2.0,17,"[19, 19]","[0.14884999153518863, 0.14720590757510899]","[19, 19]"
3.0,4.5,0.6,3.0,L50,76,10,1.0,17,"[15, 16, 16]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,77,6,4.0,17,"[21, 21]","[0.14884999153518863, 0.14720590757510899]","[21, 21]"
3.0,4.5,0.6,3.0,L50,78,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,79,6,2.0,13,"[15, 15]","[0.24537589071508778, 0.24228230294217007]","[15, 15]"
3.0,4.5,0.6,3.0,L50,80,14,0.0,22,"[19, 18, 22, 22]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[19, 18, 22, 22]"
3.0,4.5,0.6,3.0,L50,81,6,1.0,13,"[14, 14]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.6,3.0,L50,82,14,2.0,20,"[15, 14, 18, 18]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323]","[15, 14, 18, 18]"
3.0,4.5,0.6,3.0,L50,83,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,84,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.6,3.0,L50,85,6,0.0,24,"[24, 24]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,86,10,1.0,13,"[13, 14, 14]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,87,6,0.0,14,"[14, 14]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.6,3.0,L50,88,10,0.0,24,"[20, 24, 24]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.6,3.0,L50,89,6,0.0,23,"[23, 23]","[0.19939365029699865, 0.19728727731657003]","[23, 23]"
3.0,4.5,0.6,3.0,L50,90,6,4.0,15,"[19, 19]","[0.17255692571175196, 0.17082853840049236]","[19, 19]"
3.0,4.5,0.6,3.0,L50,91,6,0.0,24,"[24, 24]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,92,18,1.0,19,"[16, 17, 16, 20, 20]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789, 0.14030574304882357]","[16, 17, 16, 20, 20]"
3.0,4.5,0.6,3.0,L50,93,10,0.0,14,"[13, 14, 14]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,94,10,0.0,20,"[19, 20, 20]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[19, 20, 20]"
3.0,4.5,0.6,3.0,L50,95,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.6,3.0,L50,96,6,0.0,22,"[22, 22]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,97,6,0.0,22,"[22, 22]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,98,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,99,10,1.0,13,"[13, 14, 14]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,100,6,4.0,18,"[22, 22]","[0.14526078844766527, 0.14358691513360786]","[22, 22]"
3.0,4.5,0.6,3.0,L50,101,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.6,3.0,L50,102,10,0.0,16,"[15, 16, 16]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,103,14,1.0,20,"[16, 15, 19, 19]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323]","[16, 15, 19, 19]"
3.0,4.5,0.6,3.0,L50,104,10,1.0,15,"[15, 16, 16]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,105,6,0.0,24,"[24, 24]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,106,6,1.0,19,"[20, 20]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,107,6,2.0,21,"[23, 23]","[0.15714452042882812, 0.15551393749492282]","[23, 23]"
3.0,4.5,0.6,3.0,L50,108,6,6.0,18,"[24, 24]","[0.14526078844766527, 0.14358691513360786]","[24, 24]"
3.0,4.5,0.6,3.0,L50,109,10,0.0,22,"[21, 22, 22]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,110,10,1.0,23,"[21, 22, 22]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,111,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,112,6,4.0,19,"[23, 23]","[0.14526078844766527, 0.14358691513360786]","[23, 23]"
3.0,4.5,0.6,3.0,L50,113,10,0.0,24,"[20, 24, 24]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.6,3.0,L50,114,10,1.0,24,"[19, 23, 23]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[19, 23, 23]"
3.0,4.5,0.6,3.0,L50,115,6,0.0,18,"[18, 18]","[0.14526078844766527, 0.14358691513360786]","[18, 18]"
3.0,4.5,0.6,3.0,L50,116,6,0.0,22,"[22, 22]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,117,6,3.0,14,"[17, 17]","[0.19939365029699863, 0.19728727731657006]","[17, 17]"
3.0,4.5,0.6,3.0,L50,118,6,0.0,24,"[24, 24]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,119,14,0.0,22,"[19, 18, 22, 22]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[19, 18, 22, 22]"
3.0,4.5,0.6,3.0,L50,120,10,1.0,13,"[13, 14, 14]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,121,14,1.0,20,"[16, 15, 19, 19]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323]","[16, 15, 19, 19]"
3.0,4.5,0.6,3.0,L50,122,10,0.0,14,"[13, 14, 14]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,123,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,124,14,1.0,20,"[16, 15, 19, 19]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323]","[16, 15, 19, 19]"
3.0,4.5,0.6,3.0,L50,125,6,4.0,19,"[23, 23]","[0.14526078844766527, 0.14358691513360786]","[23, 23]"
3.0,4.5,0.6,3.0,L50,126,6,1.0,17,"[18, 18]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,127,10,1.0,13,"[13, 14, 14]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,128,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.6,3.0,L50,129,10,0.0,23,"[19, 23, 23]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[19, 23, 23]"
3.0,4.5,0.6,3.0,L50,130,6,1.0,19,"[20, 20]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,131,6,0.0,19,"[19, 19]","[0.14526078844766527, 0.14358691513360786]","[19, 19]"
3.0,4.5,0.6,3.0,L50,132,10,1.0,13,"[13, 14, 14]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,133,6,5.0,18,"[23, 23]","[0.14526078844766527, 0.14358691513360786]","[23, 23]"
3.0,4.5,0.6,3.0,L50,134,14,1.0,19,"[15, 14, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[15, 14, 18, 18]"
3.0,4.5,0.6,3.0,L50,135,14,1.0,19,"[15, 14, 18, 18]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[15, 14, 18, 18]"
3.0,4.5,0.6,3.0,L50,136,6,5.0,17,"[22, 22]","[0.14884999153518863, 0.14720590757510899]","[22, 22]"
3.0,4.5,0.6,3.0,L50,137,6,0.0,24,"[24, 24]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,138,10,1.0,24,"[22, 23, 23]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[22, 23, 23]"
3.0,4.5,0.6,3.0,L50,139,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.6,3.0,L50,140,6,1.0,18,"[19, 19]","[0.14526078844766527, 0.14358691513360786]","[19, 19]"
3.0,4.5,0.6,3.0,L50,141,6,0.0,14,"[14, 14]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.6,3.0,L50,142,6,4.0,13,"[17, 17]","[0.24537589071508778, 0.24228230294217007]","[17, 17]"
3.0,4.5,0.6,3.0,L50,143,14,0.0,17,"[13, 13, 17, 17]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818, 0.1449552643100932]","[13, 13, 17, 17]"
3.0,4.5,0.6,3.0,L50,144,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
3.0,4.5,0.6,3.0,L50,145,10,0.0,23,"[22, 23, 23]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[22, 23, 23]"
3.0,4.5,0.6,3.0,L50,146,10,0.0,23,"[22, 23, 23]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[22, 23, 23]"
3.0,4.5,0.6,3.0,L50,147,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,148,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,149,6,1.0,17,"[18, 18]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,150,10,1.0,17,"[17, 18, 18]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,151,6,4.0,18,"[22, 22]","[0.14526078844766527, 0.14358691513360786]","[22, 22]"
3.0,4.5,0.6,3.0,L50,152,10,0.0,24,"[23, 24, 24]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[23, 24, 24]"
3.0,4.5,0.6,3.0,L50,153,6,1.0,17,"[18, 18]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,154,6,4.0,20,"[24, 24]","[0.14884999153518866, 0.14720590757510899]","[24, 24]"
3.0,4.5,0.6,3.0,L50,155,10,1.0,21,"[21, 22, 22]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,156,10,0.0,15,"[14, 15, 15]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[14, 15, 15]"
