init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.0,0.5,0.9500000000000004,4.0,L50,9.19,1.325
2.0,0.5,0.9500000000000004,4.0,L100,9.98,1.01
2.0,0.5,0.9500000000000004,4.5,L0,11.11,2.015
2.0,0.5,0.9500000000000004,4.5,L50,11.97,1.64
2.0,0.5,0.9500000000000004,4.5,L100,10.41,1.155
2.0,0.5,0.9500000000000004,5.0,L0,10.76,2.44
2.0,0.5,0.9500000000000004,5.0,L50,11.21,1.595
2.0,0.5,0.9500000000000004,5.0,L100,9.96,1.31
2.0,0.5,1.0000000000000004,1.0,L0,7.52,0.515
2.0,0.5,1.0000000000000004,1.0,L50,6.9,0.225
2.0,0.5,1.0000000000000004,1.0,L100,6.9,0.22
2.0,0.5,1.0000000000000004,1.5,L0,7.6,0.97
2.0,0.5,1.0000000000000004,1.5,L50,7.16,0.385
2.0,0.5,1.0000000000000004,1.5,L100,7.42,0.365
2.0,0.5,1.0000000000000004,2.0,L0,8.3,1.2
2.0,0.5,1.0000000000000004,2.0,L50,7.6,0.565
2.0,0.5,1.0000000000000004,2.0,L100,7.84,0.425
2.0,0.5,1.0000000000000004,2.5,L0,8.56,1.61
2.0,0.5,1.0000000000000004,2.5,L50,8.13,0.77
2.0,0.5,1.0000000000000004,2.5,L100,7.78,0.505
2.0,0.5,1.0000000000000004,3.0,L0,8.34,1.93
2.0,0.5,1.0000000000000004,3.0,L50,9.27,1.0
2.0,0.5,1.0000000000000004,3.0,L100,8.9,0.775
2.0,0.5,1.0000000000000004,3.5,L0,9.93,1.905
2.0,0.5,1.0000000000000004,3.5,L50,10.74,1.32
2.0,0.5,1.0000000000000004,3.5,L100,8.53,0.765
2.0,0.5,1.0000000000000004,4.0,L0,9.74,1.96
2.0,0.5,1.0000000000000004,4.0,L50,10.38,1.475
2.0,0.5,1.0000000000000004,4.0,L100,8.71,0.82
2.0,0.5,1.0000000000000004,4.5,L0,11.88,1.87
2.0,0.5,1.0000000000000004,4.5,L50,10.56,1.53
2.0,0.5,1.0000000000000004,4.5,L100,10.88,1.155
2.0,0.5,1.0000000000000004,5.0,L0,10.84,1.905
2.0,0.5,1.0000000000000004,5.0,L50,10.68,1.695
2.0,0.5,1.0000000000000004,5.0,L100,9.2,1.35
2.0,1.0,0.5,1.0,L0,7.2,0.545
2.0,1.0,0.5,1.0,L50,7.16,0.31
2.0,1.0,0.5,1.0,L100,6.78,0.215
2.0,1.0,0.5,1.5,L0,8.08,1.03
2.0,1.0,0.5,1.5,L50,7.42,0.47
2.0,1.0,0.5,1.5,L100,7.4,0.415
2.0,1.0,0.5,2.0,L0,8.2,1.44
2.0,1.0,0.5,2.0,L50,8.22,0.62
2.0,1.0,0.5,2.0,L100,7.62,0.49
2.0,1.0,0.5,2.5,L0,8.32,1.505
2.0,1.0,0.5,2.5,L50,8.34,0.79
2.0,1.0,0.5,2.5,L100,7.98,0.59
2.0,1.0,0.5,3.0,L0,8.68,1.63
2.0,1.0,0.5,3.0,L50,8.36,1.055
2.0,1.0,0.5,3.0,L100,8.24,0.79
2.0,1.0,0.5,3.5,L0,9.0,1.855
2.0,1.0,0.5,3.5,L50,8.64,1.115
2.0,1.0,0.5,3.5,L100,8.68,0.99
2.0,1.0,0.5,4.0,L0,9.52,1.73
2.0,1.0,0.5,4.0,L50,9.48,1.16
2.0,1.0,0.5,4.0,L100,8.26,1.09
2.0,1.0,0.5,4.5,L0,9.36,2.015
2.0,1.0,0.5,4.5,L50,9.08,1.345
2.0,1.0,0.5,4.5,L100,8.42,1.09
2.0,1.0,0.5,5.0,L0,10.12,1.64
2.0,1.0,0.5,5.0,L50,9.0,1.51
2.0,1.0,0.5,5.0,L100,8.54,1.08
2.0,1.0,0.55,1.0,L0,7.26,0.615
2.0,1.0,0.55,1.0,L50,7.08,0.27
2.0,1.0,0.55,1.0,L100,7.18,0.305
2.0,1.0,0.55,1.5,L0,7.98,1.06
2.0,1.0,0.55,1.5,L50,7.4,0.43
2.0,1.0,0.55,1.5,L100,7.22,0.32
2.0,1.0,0.55,2.0,L0,8.14,1.375
2.0,1.0,0.55,2.0,L50,8.18,0.71
2.0,1.0,0.55,2.0,L100,7.68,0.515
2.0,1.0,0.55,2.5,L0,8.94,1.26
2.0,1.0,0.55,2.5,L50,8.26,1.0
2.0,1.0,0.55,2.5,L100,7.86,0.505
2.0,1.0,0.55,3.0,L0,8.86,1.77
2.0,1.0,0.55,3.0,L50,8.36,1.17
2.0,1.0,0.55,3.0,L100,8.16,0.77
2.0,1.0,0.55,3.5,L0,8.84,1.91
2.0,1.0,0.55,3.5,L50,8.76,1.075
2.0,1.0,0.55,3.5,L100,8.94,0.885
2.0,1.0,0.55,4.0,L0,9.08,2.13
2.0,1.0,0.55,4.0,L50,8.76,1.31
2.0,1.0,0.55,4.0,L100,8.76,0.83
2.0,1.0,0.55,4.5,L0,9.52,1.68
2.0,1.0,0.55,4.5,L50,8.64,1.34
2.0,1.0,0.55,4.5,L100,8.5,1.175
2.0,1.0,0.55,5.0,L0,9.3,2.195
2.0,1.0,0.55,5.0,L50,9.12,1.38
2.0,1.0,0.55,5.0,L100,8.38,1.235
2.0,1.0,0.6000000000000001,1.0,L0,7.16,0.48
2.0,1.0,0.6000000000000001,1.0,L50,6.92,0.24
2.0,1.0,0.6000000000000001,1.0,L100,6.96,0.245
2.0,1.0,0.6000000000000001,1.5,L0,7.76,1.14
2.0,1.0,0.6000000000000001,1.5,L50,7.6,0.455
2.0,1.0,0.6000000000000001,1.5,L100,7.52,0.385
2.0,1.0,0.6000000000000001,2.0,L0,8.48,1.3
2.0,1.0,0.6000000000000001,2.0,L50,8.12,0.68
