init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list
3.0,4.5,0.6,3.0,L0,140,6,0.0,33,"[0.34426068512169256, 0.4486873418788341]","[0.15714452042882812, 0.15551393749492282]","[33, 33]"
3.0,4.5,0.6,3.0,L0,141,6,3.0,32,"[0.172069578726801, 0.21307800509305475]","[0.14884999153518866, 0.14720590757510899]","[35, 35]"
3.0,4.5,0.6,3.0,L0,142,6,4.0,31,"[0.14030424019111445, 0.16705959080942565]","[0.14526078844766527, 0.14358691513360786]","[35, 35]"
3.0,4.5,0.6,3.0,L0,143,6,4.0,27,"[0.13884431083782997, 0.166800252608387]","[0.17255692571175196, 0.17082853840049236]","[31, 31]"
3.0,4.5,0.6,3.0,L0,144,10,2.0,26,"[0.2856672613248636, 0.3760005113608735, 0.37390681070990295]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[27, 28, 28]"
3.0,4.5,0.6,3.0,L0,145,10,2.0,29,"[0.20783851332171233, 0.2649345133638774, 0.2422649416182592]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[27, 31, 31]"
3.0,4.5,0.6,3.0,L0,146,6,1.0,35,"[0.3384343929026118, 0.4233987129949256]","[0.19939365029699865, 0.19728727731657003]","[36, 36]"
3.0,4.5,0.6,3.0,L0,147,6,4.0,26,"[0.14148825291062095, 0.16819053148141958]","[0.19939365029699863, 0.19728727731657006]","[30, 30]"
3.0,4.5,0.6,3.0,L0,148,14,2.0,26,"[0.2777743533628695, 0.3560127219508406, 0.329501832290209, 0.35885309674622873]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298, 0.1943588011155757]","[26, 27, 28, 28]"
3.0,4.5,0.6,3.0,L0,149,10,3.0,25,"[0.29417576570196163, 0.39036594431372074, 0.36238782515160445]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[27, 28, 28]"
3.0,4.5,0.6,3.0,L0,150,10,0.0,33,"[0.1801059673586433, 0.21780577831312073, 0.4315362520437874]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[29, 33, 33]"
3.0,4.5,0.6,3.0,L0,151,10,3.0,25,"[0.29417576570196163, 0.39036594431372074, 0.36238782515160445]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[27, 28, 28]"
3.0,4.5,0.6,3.0,L0,152,14,2.0,27,"[0.24530487538043877, 0.31361140125604975, 0.278469640332312, 0.29794553655937994]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878, 0.16843428039357503]","[26, 25, 29, 29]"
3.0,4.5,0.6,3.0,L0,153,6,5.0,25,"[0.11742377313992132, 0.13131359228108228]","[0.24537589071508778, 0.24228230294217007]","[30, 30]"
3.0,4.5,0.6,3.0,L0,154,10,0.0,32,"[0.1934209682745648, 0.23750528701838822, 0.40335810972667446]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[28, 32, 32]"
3.0,4.5,0.6,3.0,L0,155,6,1.0,35,"[0.28566726132486375, 0.37600051136087353]","[0.19939365029699865, 0.19728727731657003]","[34, 34]"
3.0,4.5,0.6,3.0,L0,156,6,4.0,25,"[0.19734013326871055, 0.2352882578153484]","[0.24537589071508778, 0.24228230294217007]","[29, 29]"
3.0,4.5,0.6,3.0,L0,157,6,1.0,36,"[0.3031737881844202, 0.3881794541406371]","[0.24537589071508778, 0.24228230294216996]","[35, 35]"
3.0,4.5,0.6,3.0,L0,158,6,9.0,25,"[0.08774136405115227, 0.08659523180297318]","[0.24537589071508778, 0.24228230294217007]","[34, 34]"
3.0,4.5,0.6,3.0,L0,159,6,4.0,29,"[0.19342096827456484, 0.2375052870183882]","[0.14884999153518863, 0.14720590757510899]","[33, 33]"
3.0,4.5,0.6,3.0,L0,160,6,1.0,35,"[0.3384343929026118, 0.4233987129949256]","[0.19939365029699865, 0.19728727731657003]","[36, 36]"
3.0,4.5,0.6,3.0,L0,161,6,1.0,34,"[0.3579069650723209, 0.47041810666880735]","[0.172556925711752, 0.17082853840049234]","[33, 33]"
3.0,4.5,0.6,3.0,L0,162,6,4.0,32,"[0.1841195281855613, 0.22129188568415556]","[0.14884999153518866, 0.14720590757510899]","[36, 36]"
3.0,4.5,0.6,3.0,L0,163,6,0.0,35,"[0.2777743533628694, 0.35601272195084055]","[0.19939365029699865, 0.19728727731657003]","[35, 35]"
3.0,4.5,0.6,3.0,L0,164,6,1.0,29,"[0.21271648119222733, 0.2743800827258827]","[0.14884999153518863, 0.14720590757510899]","[30, 30]"
3.0,4.5,0.6,3.0,L0,165,10,0.0,30,"[0.28067822175594137, 0.3591047305955705, 0.26280043429588157]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[29, 30, 30]"
3.0,4.5,0.6,3.0,L0,166,6,8.0,27,"[0.09255318528290911, 0.09501930327175376]","[0.17255692571175196, 0.17082853840049236]","[35, 35]"
3.0,4.5,0.6,3.0,L0,167,14,2.0,28,"[0.24090428948799208, 0.3116163299672079, 0.23034511872587576, 0.23149749861303187]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758, 0.1532695838987229]","[27, 26, 30, 30]"
3.0,4.5,0.6,3.0,L0,168,10,0.0,33,"[0.1801059673586433, 0.21780577831312073, 0.4315362520437874]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[29, 33, 33]"
3.0,4.5,0.6,3.0,L0,169,14,2.0,26,"[0.2777743533628695, 0.3560127219508406, 0.329501832290209, 0.35885309674622873]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298, 0.1943588011155757]","[26, 27, 28, 28]"
3.0,4.5,0.6,3.0,L0,170,10,2.0,25,"[0.30317378818442026, 0.3881794541406371, 0.3380206794744575]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[26, 27, 27]"
3.0,4.5,0.6,3.0,L0,171,6,6.0,30,"[0.1332776520461284, 0.14887020130057374]","[0.14526078844766527, 0.14358691513360786]","[36, 36]"
3.0,4.5,0.6,3.0,L0,172,14,2.0,28,"[0.24090428948799208, 0.3116163299672079, 0.23034511872587576, 0.23149749861303187]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758, 0.1532695838987229]","[27, 26, 30, 30]"
3.0,4.5,0.6,3.0,L0,173,14,1.0,34,"[0.12758772650021066, 0.14906767858954711, 0.2190048894874908, 0.42808263628131493]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[25, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,174,6,5.0,30,"[0.11657480699495948, 0.1313961192009397]","[0.14526078844766527, 0.14358691513360786]","[35, 35]"
3.0,4.5,0.6,3.0,L0,175,6,5.0,27,"[0.15183254487669748, 0.1759703224190656]","[0.17255692571175196, 0.17082853840049236]","[32, 32]"
3.0,4.5,0.6,3.0,L0,176,6,0.0,33,"[0.34426068512169256, 0.4486873418788341]","[0.15714452042882812, 0.15551393749492282]","[33, 33]"
3.0,4.5,0.6,3.0,L0,177,14,0.0,33,"[0.12396913894906618, 0.139301563236266, 0.266013008882293, 0.3928759215383992]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[25, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,178,10,1.0,35,"[0.11662395047936389, 0.13243725151554342, 0.38054128004462234]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[30, 34, 34]"
3.0,4.5,0.6,3.0,L0,179,10,1.0,29,"[0.17206957872680093, 0.21307800509305475, 0.28187050642366135]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[26, 30, 30]"
3.0,4.5,0.6,3.0,L0,180,6,7.0,27,"[0.0931428463679116, 0.09417322776411716]","[0.17255692571175196, 0.17082853840049236]","[34, 34]"
3.0,4.5,0.6,3.0,L0,181,6,3.0,32,"[0.172069578726801, 0.21307800509305475]","[0.14884999153518866, 0.14720590757510899]","[35, 35]"
3.0,4.5,0.6,3.0,L0,182,6,1.0,33,"[0.2409042894879921, 0.31161632996720795]","[0.15714452042882812, 0.15551393749492282]","[34, 34]"
3.0,4.5,0.6,3.0,L0,183,10,1.0,34,"[0.16849435532644025, 0.2089335533275849, 0.3018077477034909]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[31, 35, 35]"
3.0,4.5,0.6,3.0,L0,184,6,7.0,26,"[0.1227579419448729, 0.13306737453441128]","[0.19939365029699863, 0.19728727731657006]","[33, 33]"
3.0,4.5,0.6,3.0,L0,185,6,4.0,25,"[0.19734013326871055, 0.2352882578153484]","[0.24537589071508778, 0.24228230294217007]","[29, 29]"
3.0,4.5,0.6,3.0,L0,186,10,1.0,30,"[0.17313059400562997, 0.21522513674976548, 0.281230175352746]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[27, 31, 31]"
3.0,4.5,0.6,3.0,L0,187,6,5.0,30,"[0.11657480699495948, 0.1313961192009397]","[0.14526078844766527, 0.14358691513360786]","[35, 35]"
3.0,4.5,0.6,3.0,L0,188,6,4.0,25,"[0.19734013326871055, 0.2352882578153484]","[0.24537589071508778, 0.24228230294217007]","[29, 29]"
3.0,4.5,0.6,3.0,L0,189,6,1.0,36,"[0.3031737881844202, 0.3881794541406371]","[0.24537589071508778, 0.24228230294216996]","[35, 35]"
3.0,4.5,0.6,3.0,L0,190,14,2.0,27,"[0.26773574234942127, 0.34962902493171794, 0.3736013138706771, 0.2552826782431624]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878, 0.16843428039357503]","[27, 28, 29, 29]"
3.0,4.5,0.6,3.0,L0,191,18,0.0,33,"[0.09450883117139773, 0.09725430023813778, 0.24625721524163333, 0.15687010515934596, 0.3927634939545717]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292, 0.1522837321447541]","[26, 30, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,192,6,4.0,28,"[0.18010596735864334, 0.21780577831312076]","[0.1571445204288281, 0.15551393749492284]","[32, 32]"
3.0,4.5,0.6,3.0,L0,193,6,1.0,29,"[0.21271648119222733, 0.2743800827258827]","[0.14884999153518863, 0.14720590757510899]","[30, 30]"
3.0,4.5,0.6,3.0,L0,194,10,1.0,30,"[0.17313059400562997, 0.21522513674976548, 0.281230175352746]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[27, 31, 31]"
3.0,4.5,0.6,3.0,L0,195,6,1.0,35,"[0.3384343929026118, 0.4233987129949256]","[0.19939365029699865, 0.19728727731657003]","[36, 36]"
3.0,4.5,0.6,3.0,L0,196,6,5.0,26,"[0.1166239504793639, 0.13243725151554345]","[0.19939365029699863, 0.19728727731657006]","[31, 31]"
3.0,4.5,0.6,3.0,L0,197,14,0.0,33,"[0.12396913894906618, 0.139301563236266, 0.266013008882293, 0.3928759215383992]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[25, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,198,18,0.0,33,"[0.09450883117139773, 0.09725430023813778, 0.24625721524163333, 0.15687010515934596, 0.3927634939545717]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292, 0.1522837321447541]","[26, 30, 29, 33, 33]"
3.0,4.5,0.6,3.0,L0,199,14,4.0,25,"[0.39529097378430716, 0.49167056683689864, 0.5302523636623411, 0.2016855344539332]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285, 0.23799375966794206]","[25, 25, 29, 29]"
3.0,4.5,0.6,3.0,L0,200,6,1.0,35,"[0.28566726132486375, 0.37600051136087353]","[0.19939365029699865, 0.19728727731657003]","[34, 34]"
3.0,4.5,0.6,3.0,L50,1,14,0.0,21,"[0.24637542536741106, 0.3478337044881526, 0.26695216072221384, 0.4225563740794844]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[18, 17, 21, 21]"
3.0,4.5,0.6,3.0,L50,2,6,1.0,13,"[0.37522508202181015, 0.45840722519738025]","[0.24537589071508778, 0.24228230294217007]","[14, 14]"
3.0,4.5,0.6,3.0,L50,3,6,4.0,13,"[0.3223398330489562, 0.46529033240945133]","[0.24537589071508778, 0.24228230294217007]","[17, 17]"
3.0,4.5,0.6,3.0,L50,4,6,4.0,14,"[0.224609566280126, 0.31810644219387607]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.6,3.0,L50,5,6,0.0,18,"[0.30097346183580914, 0.40735616313545536]","[0.14526078844766527, 0.14358691513360786]","[18, 18]"
3.0,4.5,0.6,3.0,L50,6,6,0.0,16,"[0.4619947375952286, 0.5895791856529378]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,7,6,0.0,22,"[0.35210784372082743, 0.4460014710466169]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,8,6,1.0,19,"[0.38526725211652274, 0.5222752750101124]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,9,6,3.0,20,"[0.27168334768486796, 0.36837461914746605]","[0.14884999153518866, 0.14720590757510899]","[23, 23]"
3.0,4.5,0.6,3.0,L50,10,10,0.0,18,"[0.38526725211652274, 0.5222752750101124, 0.36410185869985073]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,11,10,1.0,18,"[0.27816872278612914, 0.4043581217240144, 0.41299824471024504]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[13, 17, 17]"
3.0,4.5,0.6,3.0,L50,12,10,0.0,20,"[0.29630439085254606, 0.40237625243888075, 0.41808666476105355]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[19, 20, 20]"
3.0,4.5,0.6,3.0,L50,13,10,1.0,21,"[0.4619947375952286, 0.5895791856529377, 0.36856988971558774]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,14,10,0.0,19,"[0.29271313004885513, 0.398811637399974, 0.35265819546625865]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[18, 19, 19]"
3.0,4.5,0.6,3.0,L50,15,6,1.0,17,"[0.2963043908525462, 0.40237625243888087]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,16,10,0.0,14,"[0.44510300398314656, 0.5546998612635001, 0.3934146691846745]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,17,6,0.0,20,"[0.4040474253368456, 0.5446992488757325]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.6,3.0,L50,18,6,4.0,14,"[0.224609566280126, 0.31810644219387607]","[0.19939365029699863, 0.19728727731657006]","[18, 18]"
3.0,4.5,0.6,3.0,L50,19,6,1.0,23,"[0.44510300398314656, 0.5546998612635001]","[0.19939365029699865, 0.19728727731657003]","[24, 24]"
3.0,4.5,0.6,3.0,L50,20,10,1.0,17,"[0.40404742533684557, 0.5446992488757325, 0.35136701352345895]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,21,6,1.0,17,"[0.2963043908525462, 0.40237625243888087]","[0.14884999153518863, 0.14720590757510899]","[18, 18]"
3.0,4.5,0.6,3.0,L50,22,10,0.0,24,"[0.37522508202181015, 0.45840722519738025, 0.473133322753082]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[23, 24, 24]"
3.0,4.5,0.6,3.0,L50,23,10,1.0,13,"[0.4932889496460837, 0.5970433699235075, 0.39808765554413544]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[13, 14, 14]"
3.0,4.5,0.6,3.0,L50,24,10,0.0,24,"[0.3223398330489562, 0.4652903324094514, 0.48494015289576725]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.6,3.0,L50,25,10,1.0,21,"[0.4619947375952286, 0.5895791856529377, 0.36856988971558774]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,26,6,0.0,16,"[0.4619947375952286, 0.5895791856529378]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,27,6,4.0,18,"[0.2506757421259071, 0.3518770798569996]","[0.14526078844766527, 0.14358691513360786]","[22, 22]"
3.0,4.5,0.6,3.0,L50,28,6,0.0,14,"[0.3581150628332042, 0.4454553309197293]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.6,3.0,L50,29,6,0.0,16,"[0.4619947375952286, 0.5895791856529378]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,30,10,0.0,24,"[0.3223398330489562, 0.4652903324094514, 0.48494015289576725]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[20, 24, 24]"
3.0,4.5,0.6,3.0,L50,31,10,0.0,21,"[0.2769725855941868, 0.4023864780821842, 0.4394006813683073]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[17, 21, 21]"
3.0,4.5,0.6,3.0,L50,32,6,0.0,18,"[0.30097346183580914, 0.40735616313545536]","[0.14526078844766527, 0.14358691513360786]","[18, 18]"
3.0,4.5,0.6,3.0,L50,33,10,0.0,20,"[0.29630439085254606, 0.40237625243888075, 0.41808666476105355]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[19, 20, 20]"
3.0,4.5,0.6,3.0,L50,34,10,1.0,17,"[0.40404742533684557, 0.5446992488757325, 0.35136701352345895]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,35,6,0.0,22,"[0.35210784372082743, 0.4460014710466169]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,36,6,1.0,22,"[0.33385394315417427, 0.42526689284876285]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.6,3.0,L50,37,6,1.0,14,"[0.3613434742249033, 0.4533547646114978]","[0.19939365029699863, 0.19728727731657006]","[15, 15]"
3.0,4.5,0.6,3.0,L50,38,6,2.0,14,"[0.4489141647491755, 0.5679719544747264]","[0.19939365029699863, 0.19728727731657006]","[16, 16]"
3.0,4.5,0.6,3.0,L50,39,10,1.0,21,"[0.4619947375952286, 0.5895791856529377, 0.36856988971558774]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,40,10,0.0,16,"[0.33433019590852475, 0.43069269894819867, 0.44250604063575155]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,41,6,0.0,22,"[0.35210784372082743, 0.4460014710466169]","[0.172556925711752, 0.17082853840049234]","[22, 22]"
3.0,4.5,0.6,3.0,L50,42,6,1.0,19,"[0.38526725211652274, 0.5222752750101124]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,43,6,1.0,22,"[0.33385394315417427, 0.42526689284876285]","[0.172556925711752, 0.17082853840049234]","[23, 23]"
3.0,4.5,0.6,3.0,L50,44,30,0.0,23,"[0.23469820872677188, 0.38219311198041317, 0.29389190036937685, 0.1493300788967819, 0.1012566542980209, 0.5223155728443818, 0.27634645214375486, 0.3404184885808589]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293, 0.1943588011155757, 0.19306152213800745, 0.19185758116310125, 0.1907362371561568, 0.18968841144429185]","[14, 13, 17, 16, 20, 19, 23, 23]"
3.0,4.5,0.6,3.0,L50,45,10,0.0,22,"[0.21740877860280544, 0.3128514744338363, 0.3579500350936243]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.6,3.0,L50,46,10,1.0,17,"[0.40404742533684557, 0.5446992488757325, 0.35136701352345895]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,47,10,0.0,16,"[0.33433019590852475, 0.43069269894819867, 0.44250604063575155]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[15, 16, 16]"
3.0,4.5,0.6,3.0,L50,48,14,0.0,17,"[0.3062814326304988, 0.4278834163291973, 0.505423612989, 0.3873474183502342]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818, 0.1449552643100932]","[13, 13, 17, 17]"
3.0,4.5,0.6,3.0,L50,49,10,1.0,21,"[0.4619947375952286, 0.5895791856529377, 0.36856988971558774]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[21, 22, 22]"
3.0,4.5,0.6,3.0,L50,50,6,1.0,19,"[0.38526725211652274, 0.5222752750101124]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,51,6,1.0,19,"[0.38526725211652274, 0.5222752750101124]","[0.14526078844766527, 0.14358691513360786]","[20, 20]"
3.0,4.5,0.6,3.0,L50,52,10,0.0,23,"[0.3613434742249033, 0.4533547646114978, 0.38632819917796285]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[22, 23, 23]"
3.0,4.5,0.6,3.0,L50,53,10,1.0,17,"[0.40404742533684557, 0.5446992488757325, 0.35136701352345895]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,54,10,1.0,18,"[0.27816872278612914, 0.4043581217240144, 0.41299824471024504]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[13, 17, 17]"
3.0,4.5,0.6,3.0,L50,55,6,0.0,20,"[0.4040474253368456, 0.5446992488757325]","[0.14884999153518866, 0.14720590757510899]","[20, 20]"
3.0,4.5,0.6,3.0,L50,56,10,0.0,22,"[0.21740877860280544, 0.3128514744338363, 0.3579500350936243]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[18, 22, 22]"
3.0,4.5,0.6,3.0,L50,57,10,0.0,19,"[0.29271313004885513, 0.398811637399974, 0.35265819546625865]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[18, 19, 19]"
3.0,4.5,0.6,3.0,L50,58,14,0.0,17,"[0.3062814326304988, 0.4278834163291973, 0.505423612989, 0.3873474183502342]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818, 0.1449552643100932]","[13, 13, 17, 17]"
3.0,4.5,0.6,3.0,L50,59,18,0.0,18,"[0.27942638856665436, 0.37996735981203283, 0.43028716701120934, 0.37235798801854336, 0.376304009843447]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789, 0.14030574304882357]","[15, 16, 17, 18, 18]"
3.0,4.5,0.6,3.0,L50,60,10,1.0,17,"[0.40404742533684557, 0.5446992488757325, 0.35136701352345895]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,61,6,4.0,16,"[0.27697258559418686, 0.4023864780821842]","[0.1571445204288281, 0.15551393749492284]","[20, 20]"
3.0,4.5,0.6,3.0,L50,62,6,0.0,24,"[0.4932889496460838, 0.5970433699235076]","[0.24537589071508778, 0.24228230294216996]","[24, 24]"
3.0,4.5,0.6,3.0,L50,63,18,0.0,18,"[0.27942638856665436, 0.37996735981203283, 0.43028716701120934, 0.37235798801854336, 0.376304009843447]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789, 0.14030574304882357]","[15, 16, 17, 18, 18]"
3.0,4.5,0.6,3.0,L50,64,6,0.0,14,"[0.3581150628332042, 0.4454553309197293]","[0.19939365029699863, 0.19728727731657006]","[14, 14]"
3.0,4.5,0.6,3.0,L50,65,10,0.0,18,"[0.38526725211652274, 0.5222752750101124, 0.36410185869985073]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[17, 18, 18]"
3.0,4.5,0.6,3.0,L50,66,6,5.0,15,"[0.24486471679127442, 0.36501895895160086]","[0.17255692571175196, 0.17082853840049236]","[20, 20]"
3.0,4.5,0.6,3.0,L50,67,14,0.0,21,"[0.24637542536741106, 0.3478337044881526, 0.26695216072221384, 0.4225563740794844]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[18, 17, 21, 21]"
3.0,4.5,0.6,3.0,L50,68,6,0.0,16,"[0.4619947375952286, 0.5895791856529378]","[0.1571445204288281, 0.15551393749492284]","[16, 16]"
3.0,4.5,0.6,3.0,L50,69,14,1.0,19,"[0.25067574212590704, 0.3518770798569997, 0.21794632289478236, 0.3171963002655061]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[15, 14, 18, 18]"
3.0,4.5,0.6,3.0,L50,70,10,0.0,14,"[0.44510300398314656, 0.5546998612635001, 0.3934146691846745]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[13, 14, 14]"
