init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.5,0.2,0.7500000000000002,5.0,L0,23.08,0.51
0.5,0.2,0.7500000000000002,5.0,L50,20.22,0.15
0.5,0.2,0.7500000000000002,5.0,L100,23.68,0.35
0.5,0.2,0.8000000000000003,2.0,L0,11.74,0.03
0.5,0.2,0.8000000000000003,2.0,L50,12.78,0.22
0.5,0.2,0.8000000000000003,2.0,L100,7.8,0.03
0.5,0.2,0.8000000000000003,2.5,L0,13.26,0.17
0.5,0.2,0.8000000000000003,2.5,L50,9.66,0.01
0.5,0.2,0.8000000000000003,2.5,L100,10.86,0.05
0.5,0.2,0.8000000000000003,3.0,L0,16.14,0.29
0.5,0.2,0.8000000000000003,3.0,L50,12.04,0.01
0.5,0.2,0.8000000000000003,3.0,L100,11.26,0.25
0.5,0.2,0.8000000000000003,3.5,L0,23.82,0.47
0.5,0.2,0.8000000000000003,3.5,L50,15.46,0.08
0.5,0.2,0.8000000000000003,3.5,L100,19.14,0.17
0.5,0.2,0.8000000000000003,4.0,L0,25.74,0.56
0.5,0.2,0.8000000000000003,4.0,L50,22.9,0.22
0.5,0.2,0.8000000000000003,4.0,L100,14.78,0.09
0.5,0.2,0.8000000000000003,4.5,L0,24.68,0.37
0.5,0.2,0.8000000000000003,4.5,L50,19.58,0.21
0.5,0.2,0.8000000000000003,4.5,L100,13.38,0.06
0.5,0.2,0.8000000000000003,5.0,L0,23.38,0.63
0.5,0.2,0.8000000000000003,5.0,L50,20.98,0.19
0.5,0.2,0.8000000000000003,5.0,L100,19.02,0.25
0.5,0.2,0.8500000000000003,2.0,L0,12.08,0.09
0.5,0.2,0.8500000000000003,2.0,L50,8.74,0.12
0.5,0.2,0.8500000000000003,2.0,L100,7.48,0.08
0.5,0.2,0.8500000000000003,2.5,L0,15.42,0.27
0.5,0.2,0.8500000000000003,2.5,L50,11.08,0.04
0.5,0.2,0.8500000000000003,2.5,L100,10.12,0.11
0.5,0.2,0.8500000000000003,3.0,L0,18.4,0.22
0.5,0.2,0.8500000000000003,3.0,L50,9.64,0.15
0.5,0.2,0.8500000000000003,3.0,L100,13.22,0.09
0.5,0.2,0.8500000000000003,3.5,L0,18.26,0.27
0.5,0.2,0.8500000000000003,3.5,L50,19.9,0.19
0.5,0.2,0.8500000000000003,3.5,L100,12.62,0.07
0.5,0.2,0.8500000000000003,4.0,L0,22.4,0.55
